symbol,tf,ts,dia,hora,close,atr_pct,r1,r4,r16
BNBUSDT,15m,2026-08-31T06:45:00+00:00,2026-08-31,6,686.8100000000,0.0024867494,0.31617326,0.15223157,1.48718533
BNBUSDT,15m,2026-08-31T07:00:00+00:00,2026-08-31,7,687.3500000000,0.0024185034,0.22859091,-0.55944618,0.77600599
BNBUSDT,15m,2026-08-31T07:15:00+00:00,2026-08-31,7,687.7300000000,0.0023597984,0.06161793,-1.11528461,0.14788304
BNBUSDT,15m,2026-08-31T07:30:00+00:00,2026-08-31,7,687.8300000000,0.0022947690,-0.48149690,-0.20273554,-0.22807748
BNBUSDT,15m,2026-08-31T07:45:00+00:00,2026-08-31,7,687.0700000000,0.0024513350,-0.38593103,0.47499203,0.20780902
BNBUSDT,15m,2026-08-31T08:00:00+00:00,2026-08-31,8,686.4200000000,0.0025073262,-0.29051545,1.10395871,1.29569891
BNBUSDT,15m,2026-08-31T08:15:00+00:00,2026-08-31,8,685.9200000000,0.0024955040,0.92889236,1.44299632,1.01652372
BNBUSDT,15m,2026-08-31T08:30:00+00:00,2026-08-31,8,687.5100000000,0.0025840984,0.20263499,0.31520998,-0.67544995
BNBUSDT,15m,2026-08-31T08:45:00+00:00,2026-08-31,8,687.8700000000,0.0025685621,0.25469245,-0.71879869,-0.74709785
BNBUSDT,15m,2026-08-31T09:00:00+00:00,2026-08-31,9,688.3200000000,0.0026097578,0.03896794,-0.85172783,-0.64018759
BNBUSDT,15m,2026-08-31T09:15:00+00:00,2026-08-31,9,688.3900000000,0.0025559152,-0.18187332,-1.19354365,-0.81274639
BNBUSDT,15m,2026-08-31T09:30:00+00:00,2026-08-31,9,688.0700000000,0.0024772255,-0.86242069,-0.23467230,-0.81548623
BNBUSDT,15m,2026-08-31T09:45:00+00:00,2026-08-31,9,686.6000000000,0.0025319961,0.10929160,1.58185206,-0.46592733
BNBUSDT,15m,2026-08-31T10:00:00+00:00,2026-08-31,10,686.7900000000,0.0024763330,-0.29399300,1.08777410,-0.58798600
BNBUSDT,15m,2026-08-31T10:15:00+00:00,2026-08-31,10,686.2900000000,0.0023885540,0.84185318,1.02486474,0.34162158
BNBUSDT,15m,2026-08-31T10:30:00+00:00,2026-08-31,10,687.6700000000,0.0023921492,1.02127086,-0.12157986,1.89664589
BNBUSDT,15m,2026-08-31T10:45:00+00:00,2026-08-31,10,689.3500000000,0.0024552239,-0.41949566,-1.14031919,1.03987656
BNBUSDT,15m,2026-08-31T11:00:00+00:00,2026-08-31,11,688.6400000000,0.0023952606,-0.40619053,0.00606255,0.20006399
BNBUSDT,15m,2026-08-31T11:15:00+00:00,2026-08-31,11,687.9700000000,0.0023571563,-0.30832741,-0.19116299,1.05447973
BNBUSDT,15m,2026-08-31T11:30:00+00:00,2026-08-31,11,687.4700000000,0.0022890855,-0.03177271,-0.73712684,2.31940774
BNBUSDT,15m,2026-08-31T11:45:00+00:00,2026-08-31,11,687.4200000000,0.0021714536,0.82400984,-0.58283623,1.67481674
BNBUSDT,15m,2026-08-31T12:00:00+00:00,2026-08-31,12,688.6500000000,0.0022544220,-0.63767799,-0.95329638,0.88244327
BNBUSDT,15m,2026-08-31T12:15:00+00:00,2026-08-31,12,687.6600000000,0.0023778986,-0.82559428,-0.42808592,0.78890120
BNBUSDT,15m,2026-08-31T12:30:00+00:00,2026-08-31,12,686.3100000000,0.0025402322,0.13766308,0.21223059,2.20260936
BNBUSDT,15m,2026-08-31T12:45:00+00:00,2026-08-31,12,686.5500000000,0.0024755275,0.36479742,-0.44717103,1.74161349
BNBUSDT,15m,2026-08-31T13:00:00+00:00,2026-08-31,13,687.1700000000,0.0024421545,-0.12513591,-0.82232171,1.74594392
BNBUSDT,15m,2026-08-31T13:15:00+00:00,2026-08-31,13,686.9600000000,0.0023921417,-0.17038827,-0.06693825,1.53957968
BNBUSDT,15m,2026-08-31T13:30:00+00:00,2026-08-31,13,686.6800000000,0.0024780698,-0.52302455,2.41531562,2.90308008
BNBUSDT,15m,2026-08-31T13:45:00+00:00,2026-08-31,13,685.7900000000,0.0025134030,0.00000000,3.08644373,4.31057836
BNBUSDT,15m,2026-08-31T14:00:00+00:00,2026-08-31,14,685.7900000000,0.0024859407,0.62176168,1.86528503,4.54003337
BNBUSDT,15m,2026-08-31T14:15:00+00:00,2026-08-31,14,686.8500000000,0.0025159197,2.28001412,1.63767511,3.43738169
BNBUSDT,15m,2026-08-31T14:30:00+00:00,2026-08-31,14,690.7900000000,0.0028533349,0.16234959,0.16742301,1.98878243
BNBUSDT,15m,2026-08-31T14:45:00+00:00,2026-08-31,14,691.1100000000,0.0028208987,-1.09768849,-0.61039687,1.06691217
BNBUSDT,15m,2026-08-31T15:00:00+00:00,2026-08-31,15,688.9700000000,0.0029167937,0.35330707,0.52249637,2.59755339
BNBUSDT,15m,2026-08-31T15:15:00+00:00,2026-08-31,15,689.6800000000,0.0028951919,0.72116975,-0.36559300,1.53749385
BNBUSDT,15m,2026-08-31T15:30:00+00:00,2026-08-31,15,691.1200000000,0.0029101652,-0.59663694,-0.48228153,0.60658089
BNBUSDT,15m,2026-08-31T15:45:00+00:00,2026-08-31,15,689.9200000000,0.0028767884,0.05038408,-0.20657473,1.02783526
BNBUSDT,15m,2026-08-31T16:00:00+00:00,2026-08-31,16,690.0200000000,0.0028127342,-0.55130687,0.04121920,1.01502292
BNBUSDT,15m,2026-08-31T16:15:00+00:00,2026-08-31,16,688.9500000000,0.0027848753,0.62544309,0.28144939,1.51148746
BNBUSDT,15m,2026-08-31T16:30:00+00:00,2026-08-31,16,690.1500000000,0.0027408449,-0.33833897,0.77712232,0.69782412
BNBUSDT,15m,2026-08-31T16:45:00+00:00,2026-08-31,16,689.5100000000,0.0027173255,0.31489791,1.98012076,1.14750934
BNBUSDT,15m,2026-08-31T17:00:00+00:00,2026-08-31,17,690.1000000000,0.0026432091,-0.33441542,1.88040143,0.55370421
BNBUSDT,15m,2026-08-31T17:15:00+00:00,2026-08-31,17,689.4900000000,0.0025819313,1.19648413,1.85370781,1.28636088
BNBUSDT,15m,2026-08-31T17:30:00+00:00,2026-08-31,17,691.6200000000,0.0026720707,0.86577390,1.67202584,0.64933042
BNBUSDT,15m,2026-08-31T17:45:00+00:00,2026-08-31,17,693.2200000000,0.0026867113,0.16644456,-0.01610754,-0.13422948
BNBUSDT,15m,2026-08-31T18:00:00+00:00,2026-08-31,18,693.5300000000,0.0026183095,-0.40751678,0.36346091,-0.80401959
BNBUSDT,15m,2026-08-31T18:15:00+00:00,2026-08-31,18,692.7900000000,0.0026339037,1.05220346,-0.02192091,-0.71790965
BNBUSDT,15m,2026-08-31T18:30:00+00:00,2026-08-31,18,694.7100000000,0.0026744611,-0.81809503,-1.27558239,-1.83533162
BNBUSDT,15m,2026-08-31T18:45:00+00:00,2026-08-31,18,693.1900000000,0.0026465299,0.54509337,-0.67046485,-0.94846247
BNBUSDT,15m,2026-08-31T19:00:00+00:00,2026-08-31,19,694.1900000000,0.0026473943,-0.78354783,-1.19708696,-1.77386522
BNBUSDT,15m,2026-08-31T19:15:00+00:00,2026-08-31,19,692.7500000000,0.0026685911,-0.22178149,-0.48683742,-0.81680500
BNBUSDT,15m,2026-08-31T19:30:00+00:00,2026-08-31,19,692.3400000000,0.0025795196,-0.21277733,-0.48714809,-0.59913616
BNBUSDT,15m,2026-08-31T19:45:00+00:00,2026-08-31,19,691.9600000000,0.0025307779,0.01713114,-0.17131138,-0.16560101
BNBUSDT,15m,2026-08-31T20:00:00+00:00,2026-08-31,20,691.9900000000,0.0024489993,-0.08261132,-0.51927115,0.69629541
BNBUSDT,15m,2026-08-31T20:15:00+00:00,2026-08-31,20,691.8500000000,0.0024386871,-0.22522447,-0.04148872,0.78235868
BNBUSDT,15m,2026-08-31T20:30:00+00:00,2026-08-31,20,691.4700000000,0.0024372169,0.11274209,0.80106220,1.16895743
BNBUSDT,15m,2026-08-31T20:45:00+00:00,2026-08-31,20,691.6600000000,0.0023389290,-0.33997970,0.80976983,1.20538257
BNBUSDT,15m,2026-08-31T21:00:00+00:00,2026-08-31,21,691.1100000000,0.0022862463,0.42403784,0.60757660,1.00629875
BNBUSDT,15m,2026-08-31T21:15:00+00:00,2026-08-31,21,691.7800000000,0.0022210426,0.67687496,-0.19525239,-0.01952524
BNBUSDT,15m,2026-08-31T21:30:00+00:00,2026-08-31,21,692.8200000000,0.0021850807,0.09908396,-1.00405079,0.17835113
BNBUSDT,15m,2026-08-31T21:45:00+00:00,2026-08-31,21,692.9700000000,0.0020842254,-0.62313679,-1.05240880,-0.74084041
BNBUSDT,15m,2026-08-31T22:00:00+00:00,2026-08-31,22,692.0700000000,0.0020885556,-0.40818397,-0.78869444,-0.60189839
BNBUSDT,15m,2026-08-31T22:15:00+00:00,2026-08-31,22,691.4800000000,0.0020123035,-0.12935982,-0.17247976,-0.51025261
BNBUSDT,15m,2026-08-31T22:30:00+00:00,2026-08-31,22,691.3000000000,0.0019310491,0.11236509,-0.02247302,0.20225715
BNBUSDT,15m,2026-08-31T22:45:00+00:00,2026-08-31,22,691.4500000000,0.0018402472,-0.40866401,0.17289631,1.04523680
BNBUSDT,15m,2026-08-31T23:00:00+00:00,2026-08-31,23,690.9300000000,0.0018258730,0.24572937,1.77559289,1.60120431
BNBUSDT,15m,2026-08-31T23:15:00+00:00,2026-08-31,23,691.2400000000,0.0017473935,0.02483715,1.59785637,1.39915920
BNBUSDT,15m,2026-08-31T23:30:00+00:00,2026-08-31,23,691.2700000000,0.0016855402,0.34329949,1.86239974,2.66915355
BNBUSDT,15m,2026-08-31T23:45:00+00:00,2026-08-31,23,691.6700000000,0.0016303320,1.33019794,1.72038934,1.93322101
BNBUSDT,15m,2026-09-01T00:00:00+00:00,2026-09-01,0,693.1700000000,0.0016909346,0.00000000,-0.40098791,0.23888641
BNBUSDT,15m,2026-09-01T00:15:00+00:00,2026-09-01,0,693.1700000000,0.0016814436,0.23165502,-1.21833380,0.64348616
BNBUSDT,15m,2026-09-01T00:30:00+00:00,2026-09-01,0,693.4400000000,0.0016771294,0.14617512,-0.30094877,-0.43852535
BNBUSDT,15m,2026-09-01T00:45:00+00:00,2026-09-01,0,693.6100000000,0.0016939174,-0.77452212,-1.45542069,-0.85112321
BNBUSDT,15m,2026-09-01T01:00:00+00:00,2026-09-01,1,692.7000000000,0.0017554429,-0.78125302,-1.23355739,-0.16447432
BNBUSDT,15m,2026-09-01T01:15:00+00:00,2026-09-01,1,691.7500000000,0.0017861468,1.08452227,-0.79315808,1.23829781
BNBUSDT,15m,2026-09-01T01:30:00+00:00,2026-09-01,1,693.0900000000,0.0018738416,-0.91627209,-1.17036436,0.86237374
BNBUSDT,15m,2026-09-01T01:45:00+00:00,2026-09-01,1,691.9000000000,0.0018957768,-0.53366352,0.67089128,1.86782232
BNBUSDT,15m,2026-09-01T02:00:00+00:00,2026-09-01,2,691.2000000000,0.0019150900,-0.32484451,1.32204161,1.18606019
BNBUSDT,15m,2026-09-01T02:15:00+00:00,2026-09-01,2,690.7700000000,0.0018538559,0.62471299,1.68672507,0.40606344
BNBUSDT,15m,2026-09-01T02:30:00+00:00,2026-09-01,2,691.5700000000,0.0018568149,0.94228138,2.18827329,0.04672470
BNBUSDT,15m,2026-09-01T02:45:00+00:00,2026-09-01,2,692.7800000000,0.0018510852,0.13256448,0.83437643,-1.44261345
BNBUSDT,15m,2026-09-01T03:00:00+00:00,2026-09-01,3,692.9500000000,0.0017967832,-0.01606321,0.40158033,-1.99987005
BNBUSDT,15m,2026-09-01T03:15:00+00:00,2026-09-01,3,692.9300000000,0.0017396162,1.20288800,0.82128215,-2.56339580
BNBUSDT,15m,2026-09-01T03:30:00+00:00,2026-09-01,3,694.3800000000,0.0018496068,-0.41266654,-1.12899337,-3.16118142
BNBUSDT,15m,2026-09-01T03:45:00+00:00,2026-09-01,3,693.8500000000,0.0017939540,-0.32135355,-0.99619601,-2.39408396
BNBUSDT,15m,2026-09-01T04:00:00+00:00,2026-09-01,4,693.4500000000,0.0017800804,0.38075279,-0.76960669,-3.29715710
BNBUSDT,15m,2026-09-01T04:15:00+00:00,2026-09-01,4,693.9200000000,0.0017547471,-0.81303876,-0.52560082,-5.84730907
BNBUSDT,15m,2026-09-01T04:30:00+00:00,2026-09-01,4,692.9300000000,0.0017564652,-0.26291846,1.05167383,-4.64215401
BNBUSDT,15m,2026-09-01T04:45:00+00:00,2026-09-01,4,692.6100000000,0.0017183858,-0.09242368,1.46197460,-4.93206373
BNBUSDT,15m,2026-09-01T05:00:00+00:00,2026-09-01,5,692.5000000000,0.0017578365,0.64076140,0.22180202,-4.68248716
BNBUSDT,15m,2026-09-01T05:15:00+00:00,2026-09-01,5,693.2800000000,0.0017973488,0.74634894,-1.59702623,-5.26456887
BNBUSDT,15m,2026-09-01T05:30:00+00:00,2026-09-01,5,694.2100000000,0.0018190108,0.11086689,-2.04311848,-5.62253534
BNBUSDT,15m,2026-09-01T05:45:00+00:00,2026-09-01,5,694.3500000000,0.0018255595,-1.24647233,-2.69806037,-6.23236167
BNBUSDT,15m,2026-09-01T06:00:00+00:00,2026-09-01,6,692.7700000000,0.0018660599,-1.14484597,-1.78688797,-4.61806112
BNBUSDT,15m,2026-09-01T06:15:00+00:00,2026-09-01,6,691.2900000000,0.0019255671,0.25542299,-1.08930391,-2.70447869
BNBUSDT,15m,2026-09-01T06:30:00+00:00,2026-09-01,6,691.6300000000,0.0018677027,-0.54189666,-1.01412089,-2.57787983
BNBUSDT,15m,2026-09-01T06:45:00+00:00,2026-09-01,6,690.9300000000,0.0018652778,-0.36468700,-0.04655579,-3.04164476
BNBUSDT,15m,2026-09-01T07:00:00+00:00,2026-09-01,7,690.4600000000,0.0018242593,-0.49222831,-0.85742997,-3.04070071
BNBUSDT,15m,2026-09-01T07:15:00+00:00,2026-09-01,7,689.8400000000,0.0018010921,0.38632867,-2.44674827,-2.35821462
BNBUSDT,15m,2026-09-01T07:30:00+00:00,2026-09-01,7,690.3200000000,0.0017964805,0.44349602,-2.45132346,-1.91106467
BNBUSDT,15m,2026-09-01T07:45:00+00:00,2026-09-01,7,690.8700000000,0.0017392050,-1.24004992,-3.43718535,-2.64654950
BNBUSDT,15m,2026-09-01T08:00:00+00:00,2026-09-01,8,689.3800000000,0.0018464147,-2.02689748,-2.02689748,-1.68908124
BNBUSDT,15m,2026-09-01T08:15:00+00:00,2026-09-01,8,686.8000000000,0.0020059341,0.34841295,-0.05806883,0.32663714
BNBUSDT,15m,2026-09-01T08:30:00+00:00,2026-09-01,8,687.2800000000,0.0020463465,-0.38395550,-0.12087488,-0.31285263
BNBUSDT,15m,2026-09-01T08:45:00+00:00,2026-09-01,8,686.7400000000,0.0020545693,0.04252439,-0.20553456,0.18427236
BNBUSDT,15m,2026-09-01T09:00:00+00:00,2026-09-01,9,686.8000000000,0.0020334901,-0.05728193,0.00000000,-0.50121688
BNBUSDT,15m,2026-09-01T09:15:00+00:00,2026-09-01,9,686.7200000000,0.0019966355,0.28443703,0.70744594,-0.12398537
BNBUSDT,15m,2026-09-01T09:30:00+00:00,2026-09-01,9,687.1100000000,0.0019933057,-0.48188540,0.86885397,-0.55489834
BNBUSDT,15m,2026-09-01T09:45:00+00:00,2026-09-01,9,686.4500000000,0.0019234637,0.26507889,0.42412622,0.81038403
BNBUSDT,15m,2026-09-01T10:00:00+00:00,2026-09-01,10,686.8000000000,0.0019068456,0.67958564,-0.12980849,1.04610374
BNBUSDT,15m,2026-09-01T10:15:00+00:00,2026-09-01,10,687.6900000000,0.0019262292,0.46049949,-0.58883542,0.03774586
BNBUSDT,15m,2026-09-01T10:30:00+00:00,2026-09-01,10,688.3000000000,0.0019178132,-0.97724991,-0.26514532,0.34090113
BNBUSDT,15m,2026-09-01T10:45:00+00:00,2026-09-01,10,687.0100000000,0.0019526021,-0.28327404,0.50691144,0.47709312
BNBUSDT,15m,2026-09-01T11:00:00+00:00,2026-09-01,11,686.6300000000,0.0018952756,0.21516067,0.46105857,-0.62242907
BNBUSDT,15m,2026-09-01T11:15:00+00:00,2026-09-01,11,686.9100000000,0.0018486088,0.81900863,0.26775282,-0.37800398
BNBUSDT,15m,2026-09-01T11:30:00+00:00,2026-09-01,11,687.9500000000,0.0018925547,-0.19969538,-0.85254567,-0.43779372
BNBUSDT,15m,2026-09-01T11:45:00+00:00,2026-09-01,11,687.6900000000,0.0018795615,-0.35588409,-0.53382613,-0.46419664
BNBUSDT,15m,2026-09-01T12:00:00+00:00,2026-09-01,12,687.2300000000,0.0018420973,0.01579848,-0.89261413,-1.48505714
BNBUSDT,15m,2026-09-01T12:15:00+00:00,2026-09-01,12,687.2500000000,0.0018123244,-0.32917979,-0.56201428,-1.58969755
BNBUSDT,15m,2026-09-01T12:30:00+00:00,2026-09-01,12,686.8400000000,0.0019074685,0.12212569,-0.37400992,-2.11430100
BNBUSDT,15m,2026-09-01T12:45:00+00:00,2026-09-01,12,687.0000000000,0.0018841374,-0.69530155,0.40172979,-2.08590466
BNBUSDT,15m,2026-09-01T13:00:00+00:00,2026-09-01,13,686.1000000000,0.0021131063,0.31038716,1.42778095,-1.24844614
BNBUSDT,15m,2026-09-01T13:15:00+00:00,2026-09-01,13,686.5500000000,0.0020774087,-0.14022837,0.83435880,-0.92550724
BNBUSDT,15m,2026-09-01T13:30:00+00:00,2026-09-01,13,686.3500000000,0.0022730161,0.74995934,1.53837813,-0.42305399
BNBUSDT,15m,2026-09-01T13:45:00+00:00,2026-09-01,13,687.5200000000,0.0022971903,0.41155801,0.08231160,-2.70995117
BNBUSDT,15m,2026-09-01T14:00:00+00:00,2026-09-01,14,688.1700000000,0.0023241491,-0.26884920,-1.46929211,-3.78889796
BNBUSDT,15m,2026-09-01T14:15:00+00:00,2026-09-01,14,687.7400000000,0.0023090459,0.63601084,-0.82492495,-4.87398404
BNBUSDT,15m,2026-09-01T14:30:00+00:00,2026-09-01,14,688.7500000000,0.0022550482,-0.70823151,-0.88207015,-8.46014727
BNBUSDT,15m,2026-09-01T14:45:00+00:00,2026-09-01,14,687.6500000000,0.0022697529,-1.17247899,-0.35879138,-4.96541648
BNBUSDT,15m,2026-09-01T15:00:00+00:00,2026-09-01,15,685.8200000000,0.0023694620,0.37537897,-0.28922642,-3.37841070
BNBUSDT,15m,2026-09-01T15:15:00+00:00,2026-09-01,15,686.4300000000,0.0023241698,0.59546947,-0.72709957,-2.98361547
BNBUSDT,15m,2026-09-01T15:30:00+00:00,2026-09-01,15,687.3800000000,0.0022829894,-0.18479797,-2.10924582,-4.22486399
BNBUSDT,15m,2026-09-01T15:45:00+00:00,2026-09-01,15,687.0900000000,0.0022091779,-1.14631751,-1.83806084,-4.53256580
BNBUSDT,15m,2026-09-01T16:00:00+00:00,2026-09-01,16,685.3500000000,0.0022671161,-0.05148774,-0.68221251,-2.57438683
BNBUSDT,15m,2026-09-01T16:15:00+00:00,2026-09-01,16,685.2700000000,0.0022596917,-0.77494404,-0.02583147,-2.61543615
BNBUSDT,15m,2026-09-01T16:30:00+00:00,2026-09-01,16,684.0700000000,0.0023682294,0.14197227,0.99997858,-2.03082070
BNBUSDT,15m,2026-09-01T16:45:00+00:00,2026-09-01,16,684.3000000000,0.0022870557,-0.00638964,-0.67730235,-1.84021771
BNBUSDT,15m,2026-09-01T17:00:00+00:00,2026-09-01,17,684.2900000000,0.0021863557,0.62829968,-1.45712054,-3.51580461
BNBUSDT,15m,2026-09-01T17:15:00+00:00,2026-09-01,17,685.2300000000,0.0022254590,0.30164899,-3.42961784,-2.87878056
BNBUSDT,15m,2026-09-01T17:30:00+00:00,2026-09-01,17,685.6900000000,0.0022088664,-1.61759138,-6.65523310,-3.47947207
BNBUSDT,15m,2026-09-01T17:45:00+00:00,2026-09-01,17,683.2400000000,0.0023438500,-0.70562726,-2.08565935,-1.29885372
BNBUSDT,15m,2026-09-01T18:00:00+00:00,2026-09-01,18,682.1100000000,0.0023800473,-1.29969802,-1.09642771,-0.41886002
BNBUSDT,15m,2026-09-01T18:15:00+00:00,2026-09-01,18,680.0000000000,0.0025855990,-2.49686140,0.94983110,0.08531417
