symbol,tf,ts,dia,hora,nome,direcao,barras,entrada,stop,stop_atr,risco_frac,atr_pct,r1,r4,r16
ARBUSDT,15m,2026-08-08T10:00:00+00:00,2026-08-08,10,a_doji_baixa,short,1,0.0789000000,0.0789900000,0.465557,0.0011406844,0.0024199867,0.62847971,3.09002526,4.55647792
ARBUSDT,15m,2026-08-08T11:00:00+00:00,2026-08-08,11,a_doji_baixa,short,1,0.0794900000,0.0798600000,1.618083,0.0046546735,0.0031114904,0.24258855,0.32345140,1.73855126
ARBUSDT,15m,2026-08-08T11:00:00+00:00,2026-08-08,11,a_harami_baixa,short,2,0.0794900000,0.0796900000,0.958943,0.0025160398,0.0031114904,0.24258855,0.32345140,1.73855126
ARBUSDT,15m,2026-08-08T11:45:00+00:00,2026-08-08,11,a_estrela_cadente,short,1,0.0796000000,0.0798000000,0.783700,0.0025125628,0.0031744419,-0.11872463,0.35617388,0.47489850
ARBUSDT,15m,2026-08-08T13:00:00+00:00,2026-08-08,13,a_doji_baixa,short,1,0.0796600000,0.0798900000,0.861869,0.0028872709,0.0033797270,-0.14857238,0.40857404,0.26000166
ARBUSDT,15m,2026-08-08T13:45:00+00:00,2026-08-08,13,a_doji_baixa,short,1,0.0796500000,0.0797700000,0.460637,0.0015065913,0.0031895017,0.47235947,0.19681644,-1.02344551
ARBUSDT,15m,2026-08-08T14:30:00+00:00,2026-08-08,14,a_engolfo_baixa,short,2,0.0795700000,0.0800300000,1.748779,0.0057810733,0.0035678940,0.45791203,0.21134401,-1.23284008
ARBUSDT,15m,2026-08-08T20:00:00+00:00,2026-08-08,20,a_martelo,long,1,0.0788200000,0.0785500000,1.322038,0.0034255265,0.0026597607,0.33390202,0.04770029,-2.90971759
ARBUSDT,15m,2026-08-09T00:00:00+00:00,2026-08-09,0,a_doji_alta,long,1,0.0782100000,0.0780100000,0.925887,0.0025572177,0.0027929548,-0.27467874,0.09155958,-0.27467874
ARBUSDT,15m,2026-08-09T01:00:00+00:00,2026-08-09,1,a_doji_alta,long,1,0.0782300000,0.0781300000,0.487696,0.0012782820,0.0026621111,-1.10440490,-0.14405281,-0.81629928
ARBUSDT,15m,2026-08-09T01:30:00+00:00,2026-08-09,1,a_doji_alta,long,1,0.0779700000,0.0778400000,0.615418,0.0016673079,0.0027905438,0.68940572,1.05708877,-1.97629640
ARBUSDT,15m,2026-08-09T01:45:00+00:00,2026-08-09,1,a_engolfo_alta,long,2,0.0781200000,0.0778400000,1.325515,0.0035842294,0.0028879774,0.35459611,-0.17729805,-1.90595409
ARBUSDT,15m,2026-08-09T01:45:00+00:00,2026-08-09,1,a_estrela_manha,long,3,0.0781200000,0.0778400000,1.344493,0.0035842294,0.0028879774,0.35459611,-0.17729805,-1.90595409
ARBUSDT,15m,2026-08-09T05:15:00+00:00,2026-08-09,5,a_marubozu_baixa,short,1,0.0778300000,0.0780600000,1.057775,0.0029551587,0.0028144565,-1.32390377,0.13695556,-3.01302238
ARBUSDT,15m,2026-08-09T05:45:00+00:00,2026-08-09,5,a_harami_alta,long,2,0.0776900000,0.0774300000,1.186948,0.0033466341,0.0029545280,-0.17426363,1.35054315,-1.39410905
ARBUSDT,15m,2026-08-09T07:45:00+00:00,2026-08-09,7,a_doji_alta,long,1,0.0777300000,0.0775900000,0.632277,0.0018011064,0.0028013484,0.13777343,-2.47992165,-1.01033845
ARBUSDT,15m,2026-08-09T09:45:00+00:00,2026-08-09,9,a_engolfo_alta,long,2,0.0773700000,0.0771300000,0.877190,0.0031019775,0.0034098365,-0.07580954,0.68228584,1.21295260
ARBUSDT,15m,2026-08-09T11:00:00+00:00,2026-08-09,11,a_engolfo_baixa,short,2,0.0774000000,0.0775700000,0.713021,0.0021963824,0.0030324413,0.21302798,0.68168952,3.49365879
ARBUSDT,15m,2026-08-09T13:45:00+00:00,2026-08-09,13,a_engolfo_baixa,short,2,0.0776900000,0.0779200000,1.234218,0.0029604840,0.0024767209,0.20788244,1.92291257,5.35297284
ARBUSDT,15m,2026-08-09T14:00:00+00:00,2026-08-09,14,a_enforcado,short,1,0.0777300000,0.0777400000,0.051971,0.0001286505,0.0024916044,0.36143506,2.53004542,3.71761776
ARBUSDT,15m,2026-08-09T14:45:00+00:00,2026-08-09,14,a_doji_baixa,short,1,0.0780600000,0.0781300000,0.355250,0.0008967461,0.0024903672,0.82305346,2.93212795,2.31483786
ARBUSDT,15m,2026-08-09T15:30:00+00:00,2026-08-09,15,a_estrela_cadente,short,1,0.0783400000,0.0785200000,0.905468,0.0022976768,0.0025933647,1.42741688,0.39377017,1.32897434
ARBUSDT,15m,2026-08-09T15:45:00+00:00,2026-08-09,15,a_marubozu_alta,long,1,0.0786300000,0.0783500000,1.378196,0.0035609818,0.0026626828,-1.00302459,-0.14328923,0.90749844
ARBUSDT,15m,2026-08-09T17:15:00+00:00,2026-08-09,17,a_doji_baixa,short,1,0.0785000000,0.0785100000,0.041154,0.0001273885,0.0030289843,0.00000000,0.12616956,4.03742586
ARBUSDT,15m,2026-08-09T17:30:00+00:00,2026-08-09,17,a_doji_baixa,short,1,0.0785000000,0.0785900000,0.378509,0.0011464968,0.0029491160,0.95030098,-0.04319550,7.34323482
ARBUSDT,15m,2026-08-09T18:00:00+00:00,2026-08-09,18,a_marubozu_baixa,short,1,0.0784500000,0.0787100000,1.083471,0.0033142129,0.0030862272,0.33042214,-0.16521107,8.79748955
ARBUSDT,15m,2026-08-09T19:15:00+00:00,2026-08-09,19,a_doji_alta,long,1,0.0784100000,0.0783200000,0.405795,0.0011478128,0.0027358320,0.93232884,5.22104152,-1.63157547
ARBUSDT,15m,2026-08-09T22:00:00+00:00,2026-08-09,22,a_doji_baixa,short,1,0.0805800000,0.0806900000,0.289689,0.0013651030,0.0048366595,-1.71910351,-4.95204445,-5.02901923
ARBUSDT,15m,2026-08-09T22:15:00+00:00,2026-08-09,22,a_engolfo_baixa,short,2,0.0799100000,0.0806900000,2.054157,0.0097609811,0.0052618073,-1.52210253,-4.39982761,-3.87660487
ARBUSDT,15m,2026-08-10T00:00:00+00:00,2026-08-10,0,a_engolfo_alta,long,2,0.0781600000,0.0775200000,1.363728,0.0081883316,0.0064475290,-0.39687353,0.15874941,0.65484133
ARBUSDT,15m,2026-08-10T01:45:00+00:00,2026-08-10,1,a_engolfo_alta,long,2,0.0786200000,0.0778000000,1.674266,0.0104299161,0.0066413865,0.00000000,0.65115911,1.80026343
ARBUSDT,15m,2026-08-10T02:30:00+00:00,2026-08-10,2,a_marubozu_alta,long,1,0.0789700000,0.0782700000,1.381635,0.0088641256,0.0066448377,-0.01905695,-0.89567683,1.39115763
ARBUSDT,15m,2026-08-10T06:00:00+00:00,2026-08-10,6,a_estrela_cadente,short,1,0.0796500000,0.0799900000,0.783657,0.0042686755,0.0054615931,-0.09195066,1.65511195,-0.50572865
ARBUSDT,15m,2026-08-10T06:45:00+00:00,2026-08-10,6,a_doji_baixa,short,1,0.0796800000,0.0797200000,0.094918,0.0005020080,0.0051979507,1.66597167,1.25551488,-0.53117937
ARBUSDT,15m,2026-08-10T08:00:00+00:00,2026-08-10,8,a_estrela_cadente,short,1,0.0800900000,0.0804800000,0.905356,0.0048695218,0.0053422121,-0.11686126,0.02337225,-0.28046703
ARBUSDT,15m,2026-08-10T09:15:00+00:00,2026-08-10,9,a_marubozu_baixa,short,1,0.0796400000,0.0801100000,1.093180,0.0059015570,0.0054703277,0.50498454,-0.43612302,2.22652277
ARBUSDT,15m,2026-08-10T09:15:00+00:00,2026-08-10,9,a_engolfo_baixa,short,2,0.0796400000,0.0801900000,1.261215,0.0069060773,0.0054703277,0.50498454,-0.43612302,2.22652277
ARBUSDT,15m,2026-08-10T10:15:00+00:00,2026-08-10,10,a_doji_alta,long,1,0.0794500000,0.0793900000,0.142762,0.0007551919,0.0051277888,0.07363719,0.95728351,3.01912492
ARBUSDT,15m,2026-08-10T11:00:00+00:00,2026-08-10,11,a_doji_alta,long,1,0.0794700000,0.0790500000,1.104209,0.0052850132,0.0048757970,0.95488901,1.29039055,0.59357965
ARBUSDT,15m,2026-08-10T12:00:00+00:00,2026-08-10,12,a_doji_baixa,short,1,0.0799700000,0.0803000000,0.900654,0.0041265475,0.0046206658,-0.73068823,1.70493920,0.00000000
ARBUSDT,15m,2026-08-10T12:15:00+00:00,2026-08-10,12,a_engolfo_baixa,short,2,0.0797000000,0.0803000000,1.637553,0.0075282309,0.0047801491,1.41740512,2.38859010,0.44622013
ARBUSDT,15m,2026-08-10T12:30:00+00:00,2026-08-10,12,a_marubozu_alta,long,1,0.0802400000,0.0797000000,1.417405,0.0067298106,0.0049518520,-0.10067031,0.55368672,-0.20134062
ARBUSDT,15m,2026-08-10T13:15:00+00:00,2026-08-10,13,a_doji_baixa,short,1,0.0806100000,0.0809000000,0.719677,0.0035975685,0.0050582716,-0.36787493,0.17167497,0.19619996
ARBUSDT,15m,2026-08-10T14:00:00+00:00,2026-08-10,14,a_doji_baixa,short,1,0.0805100000,0.0807900000,0.683273,0.0034778288,0.0050369074,0.41921337,-1.99742842,-0.09863844
ARBUSDT,15m,2026-08-10T15:30:00+00:00,2026-08-10,15,a_doji_alta,long,1,0.0801300000,0.0798100000,0.719527,0.0039935105,0.0055013944,-0.31758510,0.06805395,1.27034039
ARBUSDT,15m,2026-08-10T16:00:00+00:00,2026-08-10,16,a_doji_alta,long,1,0.0799700000,0.0798500000,0.273138,0.0015005627,0.0053782744,-0.23250374,1.55777509,0.97651573
ARBUSDT,15m,2026-08-10T16:30:00+00:00,2026-08-10,16,a_engolfo_alta,long,2,0.0801600000,0.0797100000,1.046267,0.0056137725,0.0056861406,-0.70206073,1.40412145,0.48266675
ARBUSDT,15m,2026-08-10T18:00:00+00:00,2026-08-10,18,a_estrela_cadente,short,1,0.0804700000,0.0807800000,0.667678,0.0038523673,0.0056949734,-0.56734554,-0.17456786,-1.70203662
ARBUSDT,15m,2026-08-10T18:15:00+00:00,2026-08-10,18,a_engolfo_baixa,short,2,0.0802100000,0.0807800000,1.227666,0.0071063458,0.0056437286,-0.26508589,1.14870551,-1.25915796
ARBUSDT,15m,2026-08-10T19:00:00+00:00,2026-08-10,19,a_engolfo_alta,long,2,0.0803900000,0.0798900000,1.115558,0.0062196791,0.0054312286,0.77871547,0.00000000,-1.05355623
ARBUSDT,15m,2026-08-10T21:30:00+00:00,2026-08-10,21,a_doji_alta,long,1,0.0796900000,0.0796200000,0.175683,0.0008784038,0.0050192673,-0.57502098,-0.22500821,2.97510853
ARBUSDT,15m,2026-08-10T22:00:00+00:00,2026-08-10,22,a_engolfo_alta,long,2,0.0796900000,0.0791100000,1.450053,0.0072782030,0.0051665468,-0.12144113,0.58291744,3.32748706
ARBUSDT,15m,2026-08-11T01:30:00+00:00,2026-08-11,1,a_engolfo_baixa,short,2,0.0808800000,0.0815100000,1.585502,0.0077893175,0.0052340226,0.51969190,0.02362236,-2.17325703
ARBUSDT,15m,2026-08-11T06:30:00+00:00,2026-08-11,6,a_doji_alta,long,1,0.0799700000,0.0799100000,0.192146,0.0007502814,0.0037776719,-0.79443781,-1.09235199,-2.15160241
ARBUSDT,15m,2026-08-11T07:30:00+00:00,2026-08-11,7,a_marubozu_alta,long,1,0.0796400000,0.0792800000,1.096486,0.0045203415,0.0041868601,0.65978582,0.71976635,0.41986370
ARBUSDT,15m,2026-08-11T09:00:00+00:00,2026-08-11,9,a_engolfo_baixa,short,2,0.0797100000,0.0801100000,1.301186,0.0050181909,0.0039231886,0.92735496,-0.57559963,0.79944393
ARBUSDT,15m,2026-08-11T10:00:00+00:00,2026-08-11,10,a_marubozu_baixa,short,1,0.0795300000,0.0800400000,1.567227,0.0064126745,0.0042934392,0.17571747,0.20500372,0.96644610
ARBUSDT,15m,2026-08-11T11:30:00+00:00,2026-08-11,11,a_engolfo_alta,long,2,0.0797800000,0.0794900000,0.867553,0.0036349962,0.0040329156,0.71484959,1.21213626,-6.09176174
ARBUSDT,15m,2026-08-11T12:15:00+00:00,2026-08-11,12,a_marubozu_baixa,short,1,0.0797500000,0.0804100000,1.977526,0.0082758621,0.0045667308,1.15322271,0.41186525,-4.00882179
ARBUSDT,15m,2026-08-11T12:15:00+00:00,2026-08-11,12,a_engolfo_baixa,short,2,0.0797500000,0.0804600000,2.217415,0.0089028213,0.0045667308,1.15322271,0.41186525,-4.00882179
ARBUSDT,15m,2026-08-11T12:30:00+00:00,2026-08-11,12,a_marubozu_alta,long,1,0.0801700000,0.0797500000,1.153223,0.0052388674,0.0046727117,-0.74744142,-0.61396974,-5.23208993
ARBUSDT,15m,2026-08-11T13:15:00+00:00,2026-08-11,13,a_enforcado,short,1,0.0799000000,0.0799600000,0.164133,0.0007509387,0.0045523423,0.10997103,-0.71481171,-4.31636300
ARBUSDT,15m,2026-08-11T15:15:00+00:00,2026-08-11,15,a_engolfo_alta,long,2,0.0784100000,0.0778500000,1.171088,0.0071419462,0.0061954402,-1.21453040,-0.24702313,-1.39979775
ARBUSDT,15m,2026-08-11T16:45:00+00:00,2026-08-11,16,a_doji_alta,long,1,0.0782100000,0.0781900000,0.040729,0.0002557218,0.0061224646,-0.81447178,-0.16707113,0.81447178
ARBUSDT,15m,2026-08-11T17:15:00+00:00,2026-08-11,17,a_marubozu_alta,long,1,0.0783300000,0.0778200000,1.049245,0.0065109154,0.0062453991,0.06132435,-1.30825273,0.55191912
ARBUSDT,15m,2026-08-11T17:15:00+00:00,2026-08-11,17,a_engolfo_alta,long,2,0.0783300000,0.0777700000,1.169498,0.0071492404,0.0062453991,0.06132435,-1.30825273,0.55191912
ARBUSDT,15m,2026-08-11T18:30:00+00:00,2026-08-11,18,a_doji_alta,long,1,0.0776900000,0.0774000000,0.657884,0.0037327841,0.0055904398,-0.34536647,0.89795281,3.08527375
ARBUSDT,15m,2026-08-11T19:15:00+00:00,2026-08-11,19,a_engolfo_alta,long,2,0.0777300000,0.0772400000,1.167426,0.0063038724,0.0052978943,0.84991615,2.54974846,5.02664696
ARBUSDT,15m,2026-08-11T20:30:00+00:00,2026-08-11,20,a_engolfo_baixa,short,2,0.0784900000,0.0788800000,0.928913,0.0049687858,0.0051711972,0.27101121,0.54202242,3.62169525
ARBUSDT,15m,2026-08-11T22:00:00+00:00,2026-08-11,22,a_estrela_cadente,short,1,0.0786600000,0.0789600000,0.851970,0.0038138825,0.0044564553,0.74170268,1.56898644,5.19191878
ARBUSDT,15m,2026-08-12T02:00:00+00:00,2026-08-12,2,a_doji_baixa,short,1,0.0804800000,0.0805400000,0.152155,0.0007455268,0.0047805724,-0.20793238,-0.98767878,-3.35290956
ARBUSDT,15m,2026-08-12T04:15:00+00:00,2026-08-12,4,a_martelo_invertido,long,1,0.0799200000,0.0799100000,0.030529,0.0001251251,0.0041186362,-1.09368837,-0.91140698,-4.95197792
ARBUSDT,15m,2026-08-12T05:45:00+00:00,2026-08-12,5,a_doji_alta,long,1,0.0795400000,0.0794700000,0.225951,0.0008800603,0.0037963118,-1.15909912,-2.84807213,-2.81495501
ARBUSDT,15m,2026-08-12T06:45:00+00:00,2026-08-12,6,a_martelo_invertido,long,1,0.0786800000,0.0785500000,0.384586,0.0016522623,0.0043524739,0.08760335,-0.17520671,0.55482124
ARBUSDT,15m,2026-08-12T09:00:00+00:00,2026-08-12,9,a_engolfo_alta,long,2,0.0783600000,0.0779200000,1.437522,0.0056151097,0.0039129908,1.07624385,1.72851285,1.33715145
ARBUSDT,15m,2026-08-12T10:15:00+00:00,2026-08-12,10,a_engolfo_baixa,short,2,0.0786500000,0.0790100000,1.199012,0.0045772409,0.0038702716,0.49277775,1.05125919,-1.51118509
ARBUSDT,15m,2026-08-12T12:00:00+00:00,2026-08-12,12,a_estrela_cadente,short,1,0.0788600000,0.0790900000,0.844873,0.0029165610,0.0034138183,1.33722758,-0.33430689,-0.70575900
ARBUSDT,15m,2026-08-12T13:00:00+00:00,2026-08-12,13,a_engolfo_baixa,short,2,0.0787700000,0.0791000000,0.975902,0.0041894122,0.0042922113,0.23661815,-0.88731806,-0.53239083
ARBUSDT,15m,2026-08-12T14:00:00+00:00,2026-08-12,14,a_martelo,long,1,0.0784700000,0.0779300000,1.644499,0.0068816108,0.0046230373,-0.77183947,0.22052556,-0.38591973
ARBUSDT,15m,2026-08-12T14:30:00+00:00,2026-08-12,14,a_doji_alta,long,1,0.0781500000,0.0778900000,0.711492,0.0033269354,0.0048081323,0.34596962,1.19758714,0.39919571
ARBUSDT,15m,2026-08-12T16:00:00+00:00,2026-08-12,16,a_doji_baixa,short,1,0.0786700000,0.0787600000,0.262938,0.0011440193,0.0043397499,-0.38077594,-0.23432365,-6.38531960
ARBUSDT,15m,2026-08-12T17:45:00+00:00,2026-08-12,17,a_martelo_invertido,long,1,0.0783900000,0.0783800000,0.028406,0.0001275673,0.0044708332,-0.17119935,-0.65626419,-10.07222861
ARBUSDT,15m,2026-08-12T17:45:00+00:00,2026-08-12,17,a_doji_alta,long,1,0.0783900000,0.0783800000,0.028406,0.0001275673,0.0044708332,-0.17119935,-0.65626419,-10.07222861
ARBUSDT,15m,2026-08-12T19:00:00+00:00,2026-08-12,19,a_doji_alta,long,1,0.0781700000,0.0780400000,0.397931,0.0016630421,0.0040908675,0.37525434,-5.25356071,-12.75864744
ARBUSDT,15m,2026-08-12T20:15:00+00:00,2026-08-12,20,a_martelo,long,1,0.0762500000,0.0756900000,1.259631,0.0073442623,0.0062009109,0.44414416,-0.80368943,-3.61660244
ARBUSDT,15m,2026-08-12T20:30:00+00:00,2026-08-12,20,a_martelo,long,1,0.0764600000,0.0757000000,1.607379,0.0099398378,0.0064895304,0.00000000,-1.12860108,-4.63532586
ARBUSDT,15m,2026-08-12T20:45:00+00:00,2026-08-12,20,a_doji_alta,long,1,0.0764600000,0.0763000000,0.322457,0.0020925974,0.0062875672,-0.10400473,-3.32815120,-5.24183814
ARBUSDT,15m,2026-08-12T22:00:00+00:00,2026-08-12,22,a_doji_alta,long,1,0.0748900000,0.0743200000,0.991566,0.0076111630,0.0078524972,-0.30608418,-1.36037414,-0.52714498
ARBUSDT,15m,2026-08-12T22:00:00+00:00,2026-08-12,22,a_harami_alta,long,2,0.0748900000,0.0744200000,0.940307,0.0062758713,0.0078524972,-0.30608418,-1.36037414,-0.52714498
ARBUSDT,15m,2026-08-12T23:00:00+00:00,2026-08-12,23,a_martelo,long,1,0.0740900000,0.0734600000,1.171777,0.0085031718,0.0076059843,0.05323610,0.44363417,1.79228205
ARBUSDT,15m,2026-08-12T23:15:00+00:00,2026-08-12,23,a_doji_alta,long,1,0.0741200000,0.0737600000,0.638833,0.0048569887,0.0074453164,-0.39866133,0.76108073,3.04432290
ARBUSDT,15m,2026-08-13T02:45:00+00:00,2026-08-13,2,a_marubozu_alta,long,1,0.0746700000,0.0741400000,1.146195,0.0070978974,0.0063146372,0.91195603,1.71787067,3.62661585
ARBUSDT,15m,2026-08-13T03:45:00+00:00,2026-08-13,3,a_engolfo_baixa,short,2,0.0754800000,0.0761300000,1.257454,0.0086115527,0.0070054429,0.96450101,1.04014815,-0.15129428
ARBUSDT,15m,2026-08-13T06:45:00+00:00,2026-08-13,6,a_doji_baixa,short,1,0.0763800000,0.0765400000,0.444479,0.0020947892,0.0046007168,-0.51223276,-2.78882282,-4.66700961
ARBUSDT,15m,2026-08-13T07:30:00+00:00,2026-08-13,7,a_engolfo_baixa,short,2,0.0759400000,0.0763200000,1.051750,0.0050039505,0.0046525809,-1.52837256,-3.00013872,-3.96244737
ARBUSDT,15m,2026-08-13T08:30:00+00:00,2026-08-13,8,a_doji_alta,long,1,0.0748800000,0.0747100000,0.414536,0.0022702991,0.0053144717,-0.05025787,-0.47744974,-0.15077360
ARBUSDT,15m,2026-08-13T11:15:00+00:00,2026-08-13,11,a_engolfo_alta,long,2,0.0747900000,0.0745400000,0.746759,0.0033426929,0.0044142552,-0.75724957,-0.24231986,1.87797894
ARBUSDT,15m,2026-08-13T11:45:00+00:00,2026-08-13,11,a_doji_alta,long,1,0.0745300000,0.0744000000,0.397220,0.0017442641,0.0043171236,0.59051101,1.05670392,0.55943149
ARBUSDT,15m,2026-08-13T12:00:00+00:00,2026-08-13,12,a_engolfo_alta,long,2,0.0747200000,0.0744000000,0.977771,0.0042826552,0.0042471110,-0.03151153,0.03151153,0.25209226
ARBUSDT,15m,2026-08-13T14:00:00+00:00,2026-08-13,14,a_doji_baixa,short,1,0.0754800000,0.0756900000,0.629097,0.0027821940,0.0045514002,-0.75682667,-0.29108718,-1.95028412
ARBUSDT,15m,2026-08-13T14:15:00+00:00,2026-08-13,14,a_engolfo_baixa,short,2,0.0752200000,0.0756900000,1.407978,0.0062483382,0.0045827629,1.21839630,0.55117928,-1.24740574
ARBUSDT,15m,2026-08-13T14:15:00+00:00,2026-08-13,14,a_estrela_noite,short,3,0.0752200000,0.0756900000,1.533878,0.0062483382,0.0045827629,1.21839630,0.55117928,-1.24740574
ARBUSDT,15m,2026-08-13T14:30:00+00:00,2026-08-13,14,a_marubozu_alta,long,1,0.0756400000,0.0752300000,1.189387,0.0054204125,0.0046567392,-0.19873054,-0.70975192,-1.81696491
ARBUSDT,15m,2026-08-13T15:15:00+00:00,2026-08-13,15,a_doji_baixa,short,1,0.0754100000,0.0757000000,0.824750,0.0038456438,0.0047559829,-0.05576488,-1.61718152,-1.14318004
ARBUSDT,15m,2026-08-13T15:30:00+00:00,2026-08-13,15,a_doji_baixa,short,1,0.0753900000,0.0755900000,0.557649,0.0026528717,0.0046637795,-1.93400308,-2.78723974,-0.62570688
ARBUSDT,15m,2026-08-13T15:45:00+00:00,2026-08-13,15,a_marubozu_baixa,short,1,0.0747100000,0.0754000000,1.962444,0.0092357114,0.0050966885,0.23636093,-0.52524650,1.07675533
ARBUSDT,15m,2026-08-13T16:00:00+00:00,2026-08-13,16,a_martelo,long,1,0.0748000000,0.0742400000,1.470690,0.0074866310,0.0052999014,0.07567490,-0.20179974,0.35314954
ARBUSDT,15m,2026-08-13T16:15:00+00:00,2026-08-13,16,a_doji_alta,long,1,0.0748300000,0.0747600000,0.176575,0.0009354537,0.0053870909,-1.04188370,-0.19845404,0.47132834
ARBUSDT,15m,2026-08-13T17:15:00+00:00,2026-08-13,17,a_doji_alta,long,1,0.0747500000,0.0746000000,0.345770,0.0020066890,0.0056278865,0.14262469,0.09508313,1.40247615
ARBUSDT,15m,2026-08-13T18:45:00+00:00,2026-08-13,18,a_doji_baixa,short,1,0.0750200000,0.0751800000,0.427631,0.0021327646,0.0048596682,-0.19200581,0.27429401,1.83776988
ARBUSDT,15m,2026-08-13T19:00:00+00:00,2026-08-13,19,a_estrela_cadente,short,1,0.0749500000,0.0753500000,1.097176,0.0053368913,0.0049265605,0.13541119,-0.02708224,1.02912502
ARBUSDT,15m,2026-08-14T01:30:00+00:00,2026-08-14,1,a_doji_alta,long,1,0.0752300000,0.0751300000,0.355323,0.0013292569,0.0036731562,-0.47044937,-0.21713048,-0.14475365
ARBUSDT,15m,2026-08-14T02:00:00+00:00,2026-08-14,2,a_doji_alta,long,1,0.0750900000,0.0750200000,0.256389,0.0009322147,0.0035474458,-0.11262204,-0.41294747,1.23884241
ARBUSDT,15m,2026-08-14T03:00:00+00:00,2026-08-14,3,a_martelo,long,1,0.0749800000,0.0748200000,0.611986,0.0021339024,0.0034568929,0.77161141,0.65586970,0.84877255
ARBUSDT,15m,2026-08-14T03:15:00+00:00,2026-08-14,3,a_engolfo_alta,long,2,0.0751800000,0.0748200000,1.376969,0.0047885076,0.0035244668,-1.20768658,0.30192164,0.07548041
ARBUSDT,15m,2026-08-14T05:15:00+00:00,2026-08-14,5,a_martelo,long,1,0.0750600000,0.0747900000,1.030585,0.0035971223,0.0034979942,0.49512597,1.29494485,0.60938581
ARBUSDT,15m,2026-08-14T05:45:00+00:00,2026-08-14,5,a_marubozu_alta,long,1,0.0755500000,0.0751900000,1.360958,0.0047650563,0.0036577038,-0.47043579,-0.43424842,-5.03004419
ARBUSDT,15m,2026-08-14T06:00:00+00:00,2026-08-14,6,a_harami_baixa,short,2,0.0754200000,0.0755900000,0.642675,0.0022540440,0.0036390629,-0.07287086,-0.80157947,-3.13344703
ARBUSDT,15m,2026-08-14T06:30:00+00:00,2026-08-14,6,a_estrela_cadente,short,1,0.0754900000,0.0757300000,0.903722,0.0031792290,0.0035883536,-0.22149636,-1.62430664,-3.83927024
ARBUSDT,15m,2026-08-14T08:00:00+00:00,2026-08-14,8,a_doji_alta,long,1,0.0751800000,0.0750000000,0.711321,0.0023942538,0.0034295329,0.54298864,1.78410552,-3.25793181
ARBUSDT,15m,2026-08-14T09:00:00+00:00,2026-08-14,9,a_engolfo_baixa,short,2,0.0756400000,0.0758400000,0.669129,0.0026441036,0.0039043333,-1.42216796,-3.65700332,-4.26650388
ARBUSDT,15m,2026-08-14T09:30:00+00:00,2026-08-14,9,a_marubozu_baixa,short,1,0.0742800000,0.0752300000,3.079268,0.0127894453,0.0048664263,-0.33197028,0.47029122,1.16189597
ARBUSDT,15m,2026-08-14T09:30:00+00:00,2026-08-14,9,a_tres_corvos,short,3,0.0742800000,0.0758400000,5.180695,0.0210016155,0.0048664263,-0.33197028,0.47029122,1.16189597
ARBUSDT,15m,2026-08-14T10:00:00+00:00,2026-08-14,10,a_marubozu_alta,long,1,0.0745600000,0.0741700000,1.087819,0.0052306867,0.0049056373,0.02734001,-1.01158035,-0.02734001
ARBUSDT,15m,2026-08-14T10:15:00+00:00,2026-08-14,10,a_doji_alta,long,1,0.0745700000,0.0744000000,0.464780,0.0022797372,0.0047461984,-0.33905583,-0.73462097,0.28254653
ARBUSDT,15m,2026-08-14T11:45:00+00:00,2026-08-14,11,a_doji_alta,long,1,0.0742700000,0.0742000000,0.213576,0.0009425071,0.0042612694,0.22117988,0.37916552,1.48506494
ARBUSDT,15m,2026-08-14T13:00:00+00:00,2026-08-14,13,a_martelo,long,1,0.0743800000,0.0741500000,0.755784,0.0030922291,0.0040584597,0.09938111,0.56315962,1.42446257
ARBUSDT,15m,2026-08-14T13:00:00+00:00,2026-08-14,13,a_doji_alta,long,1,0.0743800000,0.0741500000,0.755784,0.0030922291,0.0040584597,0.09938111,0.56315962,1.42446257
ARBUSDT,15m,2026-08-14T13:15:00+00:00,2026-08-14,13,a_doji_alta,long,1,0.0744100000,0.0742800000,0.430651,0.0017470770,0.0041414240,0.94105931,0.84370835,1.65496638
ARBUSDT,15m,2026-08-14T13:45:00+00:00,2026-08-14,13,a_doji_baixa,short,1,0.0747400000,0.0749600000,0.702215,0.0029435376,0.0041790867,-0.60830184,-1.50474665,1.05652425
ARBUSDT,15m,2026-08-14T14:00:00+00:00,2026-08-14,14,a_engolfo_baixa,short,2,0.0745500000,0.0749600000,1.308673,0.0054996647,0.0041779095,0.38527831,-0.73845010,0.48159789
ARBUSDT,15m,2026-08-14T18:00:00+00:00,2026-08-14,18,a_marubozu_baixa,short,1,0.0747000000,0.0750700000,1.285020,0.0049531459,0.0039712479,0.26967605,-1.31467076,-3.70804573
ARBUSDT,15m,2026-08-14T18:00:00+00:00,2026-08-14,18,a_engolfo_baixa,short,2,0.0747000000,0.0752200000,1.806972,0.0069611780,0.0039712479,0.26967605,-1.31467076,-3.70804573
ARBUSDT,15m,2026-08-14T20:15:00+00:00,2026-08-14,20,a_doji_alta,long,1,0.0744600000,0.0743600000,0.375431,0.0013430030,0.0034560151,-0.23315922,-1.98185336,0.50517831
ARBUSDT,15m,2026-08-14T21:15:00+00:00,2026-08-14,21,a_martelo,long,1,0.0739500000,0.0732900000,2.739871,0.0089249493,0.0039520282,-0.54747182,-3.45591584,2.70314209
