symbol,tf,ts,dia,hora,nome,direcao,barras,entrada,stop,stop_atr,risco_frac,atr_pct,r1,r4,r16
ARBUSDT,15m,2026-08-08T10:00:00+00:00,2026-08-08,10,doji,neutro,1,0.0789000000,0.0789900000,0.465557,0.0011406844,0.0024199867,0.62847971,3.09002526,4.55647792
ARBUSDT,15m,2026-08-08T11:00:00+00:00,2026-08-08,11,doji,neutro,1,0.0794900000,0.0798600000,1.618083,0.0046546735,0.0031114904,0.24258855,0.32345140,1.73855126
ARBUSDT,15m,2026-08-08T11:00:00+00:00,2026-08-08,11,harami_baixa,short,2,0.0794900000,0.0798600000,1.774044,0.0046546735,0.0031114904,0.24258855,0.32345140,1.73855126
ARBUSDT,15m,2026-08-08T11:45:00+00:00,2026-08-08,11,estrela_cadente,short,1,0.0796000000,0.0798000000,0.783700,0.0025125628,0.0031744419,-0.11872463,0.35617388,0.47489850
ARBUSDT,15m,2026-08-08T13:00:00+00:00,2026-08-08,13,doji,neutro,1,0.0796600000,0.0798900000,0.861869,0.0028872709,0.0033797270,-0.14857238,0.40857404,0.26000166
ARBUSDT,15m,2026-08-08T13:00:00+00:00,2026-08-08,13,harami_baixa,short,2,0.0796600000,0.0798900000,0.921114,0.0028872709,0.0033797270,-0.14857238,0.40857404,0.26000166
ARBUSDT,15m,2026-08-08T13:45:00+00:00,2026-08-08,13,doji,neutro,1,0.0796500000,0.0797700000,0.460637,0.0015065913,0.0031895017,0.47235947,0.19681644,-1.02344551
ARBUSDT,15m,2026-08-08T18:15:00+00:00,2026-08-08,18,martelo,long,1,0.0791800000,0.0790700000,0.464379,0.0013892397,0.0029132366,0.17340784,-1.25720687,-2.47106178
ARBUSDT,15m,2026-08-08T18:30:00+00:00,2026-08-08,18,martelo,long,1,0.0792200000,0.0790900000,0.563575,0.0016409997,0.0028300131,-0.84748167,-1.60575475,-3.25611379
ARBUSDT,15m,2026-08-08T18:45:00+00:00,2026-08-08,18,marubozu_baixa,short,1,0.0790300000,0.0792200000,0.847482,0.0024041503,0.0028149503,-0.13485236,-1.25862200,-3.46121050
ARBUSDT,15m,2026-08-08T20:00:00+00:00,2026-08-08,20,martelo,long,1,0.0788200000,0.0785500000,1.322038,0.0034255265,0.0026597607,0.33390202,0.04770029,-2.90971759
ARBUSDT,15m,2026-08-08T22:00:00+00:00,2026-08-08,22,martelo,long,1,0.0785900000,0.0784400000,0.838595,0.0019086398,0.0023406438,0.10872449,-3.58790814,-2.12012754
ARBUSDT,15m,2026-08-09T00:00:00+00:00,2026-08-09,0,doji,neutro,1,0.0782100000,0.0780100000,0.925887,0.0025572177,0.0027929548,-0.27467874,0.09155958,-0.27467874
ARBUSDT,15m,2026-08-09T01:00:00+00:00,2026-08-09,1,doji,neutro,1,0.0782300000,0.0783800000,0.731543,0.0019174230,0.0026621111,-1.10440490,-0.14405281,-0.81629928
ARBUSDT,15m,2026-08-09T01:30:00+00:00,2026-08-09,1,doji,neutro,1,0.0779700000,0.0781400000,0.804777,0.0021803258,0.0027905438,0.68940572,1.05708877,-1.97629640
ARBUSDT,15m,2026-08-09T01:45:00+00:00,2026-08-09,1,engolfo_alta,long,2,0.0781200000,0.0778400000,1.325515,0.0035842294,0.0028879774,0.35459611,-0.17729805,-1.90595409
ARBUSDT,15m,2026-08-09T01:45:00+00:00,2026-08-09,1,estrela_manha,long,3,0.0781200000,0.0778400000,1.344493,0.0035842294,0.0028879774,0.35459611,-0.17729805,-1.90595409
ARBUSDT,15m,2026-08-09T05:15:00+00:00,2026-08-09,5,marubozu_baixa,short,1,0.0778300000,0.0780700000,1.103765,0.0030836438,0.0028144565,-1.32390377,0.13695556,-3.01302238
ARBUSDT,15m,2026-08-09T05:45:00+00:00,2026-08-09,5,harami_alta,long,2,0.0776900000,0.0774300000,1.186948,0.0033466341,0.0029545280,-0.17426363,1.35054315,-1.39410905
ARBUSDT,15m,2026-08-09T06:15:00+00:00,2026-08-09,6,marubozu_alta,long,1,0.0778600000,0.0776500000,0.932154,0.0026971487,0.0028886096,0.71140470,0.04446279,-2.00082572
ARBUSDT,15m,2026-08-09T07:15:00+00:00,2026-08-09,7,martelo,long,1,0.0778700000,0.0776600000,0.940415,0.0026968024,0.0028646415,-0.58277767,-1.12072629,-1.88282017
ARBUSDT,15m,2026-08-09T07:45:00+00:00,2026-08-09,7,doji,neutro,1,0.0777300000,0.0775900000,0.632277,0.0018011064,0.0028013484,0.13777343,-2.47992165,-1.01033845
ARBUSDT,15m,2026-08-09T07:45:00+00:00,2026-08-09,7,martelo,long,1,0.0777300000,0.0775900000,0.632277,0.0018011064,0.0028013484,0.13777343,-2.47992165,-1.01033845
ARBUSDT,15m,2026-08-09T09:45:00+00:00,2026-08-09,9,engolfo_alta,long,2,0.0773700000,0.0771300000,0.877190,0.0031019775,0.0034098365,-0.07580954,0.68228584,1.21295260
ARBUSDT,15m,2026-08-09T10:30:00+00:00,2026-08-09,10,doji,neutro,1,0.0774200000,0.0773100000,0.445773,0.0014208215,0.0030795941,0.54525130,0.20971204,2.64237166
ARBUSDT,15m,2026-08-09T13:45:00+00:00,2026-08-09,13,engolfo_baixa,short,2,0.0776900000,0.0779200000,1.234218,0.0029604840,0.0024767209,0.20788244,1.92291257,5.35297284
ARBUSDT,15m,2026-08-09T14:00:00+00:00,2026-08-09,14,enforcado,short,1,0.0777300000,0.0777400000,0.051971,0.0001286505,0.0024916044,0.36143506,2.53004542,3.71761776
ARBUSDT,15m,2026-08-09T14:45:00+00:00,2026-08-09,14,doji,neutro,1,0.0780600000,0.0779700000,0.456751,0.0011529593,0.0024903672,0.82305346,2.93212795,2.31483786
ARBUSDT,15m,2026-08-09T15:30:00+00:00,2026-08-09,15,estrela_cadente,short,1,0.0783400000,0.0785200000,0.905468,0.0022976768,0.0025933647,1.42741688,0.39377017,1.32897434
ARBUSDT,15m,2026-08-09T15:45:00+00:00,2026-08-09,15,marubozu_alta,long,1,0.0786300000,0.0783400000,1.427417,0.0036881597,0.0026626828,-1.00302459,-0.14328923,0.90749844
ARBUSDT,15m,2026-08-09T16:45:00+00:00,2026-08-09,16,marubozu_alta,long,1,0.0786000000,0.0784100000,0.817552,0.0024173028,0.0029182251,-0.39237486,0.52316647,4.70849827
ARBUSDT,15m,2026-08-09T17:15:00+00:00,2026-08-09,17,doji,neutro,1,0.0785000000,0.0783400000,0.658467,0.0020382166,0.0030289843,0.00000000,0.12616956,4.03742586
ARBUSDT,15m,2026-08-09T17:15:00+00:00,2026-08-09,17,enforcado,short,1,0.0785000000,0.0785100000,0.041154,0.0001273885,0.0030289843,0.00000000,0.12616956,4.03742586
ARBUSDT,15m,2026-08-09T17:30:00+00:00,2026-08-09,17,doji,neutro,1,0.0785000000,0.0785900000,0.378509,0.0011464968,0.0029491160,0.95030098,-0.04319550,7.34323482
ARBUSDT,15m,2026-08-09T18:00:00+00:00,2026-08-09,18,marubozu_baixa,short,1,0.0784500000,0.0787200000,1.125143,0.0034416826,0.0030862272,0.33042214,-0.16521107,8.79748955
ARBUSDT,15m,2026-08-09T19:15:00+00:00,2026-08-09,19,doji,neutro,1,0.0784100000,0.0783200000,0.405795,0.0011478128,0.0027358320,0.93232884,5.22104152,-1.63157547
ARBUSDT,15m,2026-08-09T19:45:00+00:00,2026-08-09,19,marubozu_alta,long,1,0.0788200000,0.0786100000,0.910579,0.0026642984,0.0029253752,1.43118550,3.72975616,-4.81398760
ARBUSDT,15m,2026-08-09T22:00:00+00:00,2026-08-09,22,doji,neutro,1,0.0805800000,0.0801700000,1.079749,0.0050881112,0.0048366595,-1.71910351,-4.95204445,-5.02901923
ARBUSDT,15m,2026-08-09T22:15:00+00:00,2026-08-09,22,engolfo_baixa,short,2,0.0799100000,0.0806900000,2.054157,0.0097609811,0.0052618073,-1.52210253,-4.39982761,-3.87660487
ARBUSDT,15m,2026-08-09T22:15:00+00:00,2026-08-09,22,estrela_noite,short,3,0.0799100000,0.0806900000,2.075296,0.0097609811,0.0052618073,-1.52210253,-4.39982761,-3.87660487
ARBUSDT,15m,2026-08-10T00:00:00+00:00,2026-08-10,0,engolfo_alta,long,2,0.0781600000,0.0775200000,1.363728,0.0081883316,0.0064475290,-0.39687353,0.15874941,0.65484133
ARBUSDT,15m,2026-08-10T01:45:00+00:00,2026-08-10,1,engolfo_alta,long,2,0.0786200000,0.0778000000,1.674266,0.0104299161,0.0066413865,0.00000000,0.65115911,1.80026343
ARBUSDT,15m,2026-08-10T02:00:00+00:00,2026-08-10,2,doji,neutro,1,0.0786200000,0.0784300000,0.363883,0.0024166879,0.0064213900,-0.67346780,-0.07923151,2.04021126
ARBUSDT,15m,2026-08-10T02:30:00+00:00,2026-08-10,2,marubozu_alta,long,1,0.0789700000,0.0782600000,1.401373,0.0089907560,0.0066448377,-0.01905695,-0.89567683,1.39115763
ARBUSDT,15m,2026-08-10T02:45:00+00:00,2026-08-10,2,harami_baixa,short,2,0.0789600000,0.0790200000,0.118426,0.0007598784,0.0063519113,-0.75765594,-1.11654559,1.43555862
ARBUSDT,15m,2026-08-10T03:00:00+00:00,2026-08-10,3,estrela_noite,short,3,0.0785800000,0.0790700000,0.967144,0.0062356834,0.0063812220,-0.15954166,-0.17948437,3.56974467
ARBUSDT,15m,2026-08-10T03:30:00+00:00,2026-08-10,3,doji,neutro,1,0.0785000000,0.0786900000,0.374718,0.0024203822,0.0062344180,-0.20433108,0.08173243,3.20799792
ARBUSDT,15m,2026-08-10T04:45:00+00:00,2026-08-10,4,doji,neutro,1,0.0785500000,0.0783700000,0.403303,0.0022915341,0.0055852454,0.72939289,2.30214632,3.14550686
ARBUSDT,15m,2026-08-10T05:15:00+00:00,2026-08-10,5,marubozu_alta,long,1,0.0792300000,0.0788700000,0.802117,0.0045437334,0.0055846099,0.18080377,0.85881792,0.92661934
ARBUSDT,15m,2026-08-10T06:00:00+00:00,2026-08-10,6,estrela_cadente,short,1,0.0796500000,0.0799900000,0.783657,0.0042686755,0.0054615931,-0.09195066,1.65511195,-0.50572865
ARBUSDT,15m,2026-08-10T06:45:00+00:00,2026-08-10,6,doji,neutro,1,0.0796800000,0.0794000000,0.664425,0.0035140562,0.0051979507,1.66597167,1.25551488,-0.53117937
ARBUSDT,15m,2026-08-10T06:45:00+00:00,2026-08-10,6,enforcado,short,1,0.0796800000,0.0797200000,0.094918,0.0005020080,0.0051979507,1.66597167,1.25551488,-0.53117937
ARBUSDT,15m,2026-08-10T07:30:00+00:00,2026-08-10,7,estrela_cadente,short,1,0.0800700000,0.0803200000,0.547699,0.0031222680,0.0055343677,0.29336312,-0.94778854,-0.56415984
ARBUSDT,15m,2026-08-10T08:00:00+00:00,2026-08-10,8,estrela_cadente,short,1,0.0800900000,0.0804800000,0.905356,0.0048695218,0.0053422121,-0.11686126,0.02337225,-0.28046703
ARBUSDT,15m,2026-08-10T09:15:00+00:00,2026-08-10,9,marubozu_baixa,short,1,0.0796400000,0.0801100000,1.093180,0.0059015570,0.0054703277,0.50498454,-0.43612302,2.22652277
ARBUSDT,15m,2026-08-10T10:15:00+00:00,2026-08-10,10,doji,neutro,1,0.0794500000,0.0796300000,0.428286,0.0022655758,0.0051277888,0.07363719,0.95728351,3.01912492
ARBUSDT,15m,2026-08-10T11:00:00+00:00,2026-08-10,11,doji,neutro,1,0.0794700000,0.0790500000,1.104209,0.0052850132,0.0048757970,0.95488901,1.29039055,0.59357965
ARBUSDT,15m,2026-08-10T11:00:00+00:00,2026-08-10,11,martelo,long,1,0.0794700000,0.0790500000,1.104209,0.0052850132,0.0048757970,0.95488901,1.29039055,0.59357965
ARBUSDT,15m,2026-08-10T11:15:00+00:00,2026-08-10,11,marubozu_alta,long,1,0.0798400000,0.0794600000,0.980697,0.0047595190,0.0048554561,-0.05159165,-0.36114156,0.77387478
ARBUSDT,15m,2026-08-10T12:00:00+00:00,2026-08-10,12,doji,neutro,1,0.0799700000,0.0803000000,0.900654,0.0041265475,0.0046206658,-0.73068823,1.70493920,0.00000000
ARBUSDT,15m,2026-08-10T13:15:00+00:00,2026-08-10,13,doji,neutro,1,0.0806100000,0.0809000000,0.719677,0.0035975685,0.0050582716,-0.36787493,0.17167497,0.19619996
ARBUSDT,15m,2026-08-10T14:00:00+00:00,2026-08-10,14,doji,neutro,1,0.0805100000,0.0807900000,0.683273,0.0034778288,0.0050369074,0.41921337,-1.99742842,-0.09863844
ARBUSDT,15m,2026-08-10T15:30:00+00:00,2026-08-10,15,doji,neutro,1,0.0801300000,0.0798100000,0.719527,0.0039935105,0.0055013944,-0.31758510,0.06805395,1.27034039
ARBUSDT,15m,2026-08-10T16:00:00+00:00,2026-08-10,16,doji,neutro,1,0.0799700000,0.0801600000,0.432468,0.0023758910,0.0053782744,-0.23250374,1.55777509,0.97651573
ARBUSDT,15m,2026-08-10T16:30:00+00:00,2026-08-10,16,engolfo_alta,long,2,0.0801600000,0.0797100000,1.046267,0.0056137725,0.0056861406,-0.70206073,1.40412145,0.48266675
ARBUSDT,15m,2026-08-10T21:30:00+00:00,2026-08-10,21,doji,neutro,1,0.0796900000,0.0800400000,0.878413,0.0043920191,0.0050192673,-0.57502098,-0.22500821,2.97510853
ARBUSDT,15m,2026-08-10T22:00:00+00:00,2026-08-10,22,engolfo_alta,long,2,0.0796900000,0.0791100000,1.450053,0.0072782030,0.0051665468,-0.12144113,0.58291744,3.32748706
ARBUSDT,15m,2026-08-10T22:30:00+00:00,2026-08-10,22,martelo,long,1,0.0796000000,0.0793800000,0.546837,0.0027638191,0.0049354577,0.35635884,0.86544289,3.28359215
ARBUSDT,15m,2026-08-11T01:30:00+00:00,2026-08-11,1,engolfo_baixa,short,2,0.0808800000,0.0815100000,1.585502,0.0077893175,0.0052340226,0.51969190,0.02362236,-2.17325703
ARBUSDT,15m,2026-08-11T02:00:00+00:00,2026-08-11,2,estrela_cadente,short,1,0.0810600000,0.0813700000,0.744009,0.0038243277,0.0050637969,-0.14617341,-0.87704046,-2.19260114
ARBUSDT,15m,2026-08-11T03:00:00+00:00,2026-08-11,3,doji,neutro,1,0.0807000000,0.0808800000,0.475058,0.0022304833,0.0045545397,-0.54414165,-0.54414165,-3.26484988
ARBUSDT,15m,2026-08-11T06:30:00+00:00,2026-08-11,6,doji,neutro,1,0.0799700000,0.0800800000,0.352268,0.0013755158,0.0037776719,-0.79443781,-1.09235199,-2.15160241
ARBUSDT,15m,2026-08-11T07:30:00+00:00,2026-08-11,7,marubozu_alta,long,1,0.0796400000,0.0792800000,1.096486,0.0045203415,0.0041868601,0.65978582,0.71976635,0.41986370
ARBUSDT,15m,2026-08-11T10:00:00+00:00,2026-08-11,10,marubozu_baixa,short,1,0.0795300000,0.0800800000,1.690147,0.0069156293,0.0042934392,0.17571747,0.20500372,0.96644610
ARBUSDT,15m,2026-08-11T10:30:00+00:00,2026-08-11,10,marubozu_baixa,short,1,0.0793200000,0.0795900000,0.799333,0.0034039334,0.0042064352,0.23976902,1.37867189,0.29971128
ARBUSDT,15m,2026-08-11T13:15:00+00:00,2026-08-11,13,enforcado,short,1,0.0799000000,0.0799600000,0.164133,0.0007509387,0.0045523423,0.10997103,-0.71481171,-4.31636300
ARBUSDT,15m,2026-08-11T15:15:00+00:00,2026-08-11,15,engolfo_alta,long,2,0.0784100000,0.0778500000,1.171088,0.0071419462,0.0061954402,-1.21453040,-0.24702313,-1.39979775
ARBUSDT,15m,2026-08-11T15:45:00+00:00,2026-08-11,15,martelo,long,1,0.0778700000,0.0775500000,0.589071,0.0041094131,0.0068171949,0.45210088,0.64047625,0.60280118
ARBUSDT,15m,2026-08-11T16:45:00+00:00,2026-08-11,16,doji,neutro,1,0.0782100000,0.0785100000,0.610928,0.0038358266,0.0061224646,-0.81447178,-0.16707113,0.81447178
ARBUSDT,15m,2026-08-11T17:15:00+00:00,2026-08-11,17,marubozu_alta,long,1,0.0783300000,0.0778200000,1.049245,0.0065109154,0.0062453991,0.06132435,-1.30825273,0.55191912
ARBUSDT,15m,2026-08-11T17:15:00+00:00,2026-08-11,17,engolfo_alta,long,2,0.0783300000,0.0777700000,1.169498,0.0071492404,0.0062453991,0.06132435,-1.30825273,0.55191912
ARBUSDT,15m,2026-08-11T18:30:00+00:00,2026-08-11,18,doji,neutro,1,0.0776900000,0.0774000000,0.657884,0.0037327841,0.0055904398,-0.34536647,0.89795281,3.08527375
ARBUSDT,15m,2026-08-11T19:15:00+00:00,2026-08-11,19,engolfo_alta,long,2,0.0777300000,0.0772400000,1.167426,0.0063038724,0.0052978943,0.84991615,2.54974846,5.02664696
ARBUSDT,15m,2026-08-11T19:30:00+00:00,2026-08-11,19,marubozu_alta,long,1,0.0780800000,0.0777200000,0.874199,0.0046106557,0.0052267539,0.26953851,1.00464354,5.19474222
ARBUSDT,15m,2026-08-11T22:00:00+00:00,2026-08-11,22,estrela_cadente,short,1,0.0786600000,0.0789600000,0.851970,0.0038138825,0.0044564553,0.74170268,1.56898644,5.19191878
ARBUSDT,15m,2026-08-12T01:15:00+00:00,2026-08-12,1,harami_baixa,short,2,0.0805100000,0.0808700000,0.911790,0.0044714942,0.0050631246,0.22078729,-0.26985113,-2.18334099
ARBUSDT,15m,2026-08-12T02:00:00+00:00,2026-08-12,2,doji,neutro,1,0.0804800000,0.0802800000,0.507182,0.0024850895,0.0047805724,-0.20793238,-0.98767878,-3.35290956
ARBUSDT,15m,2026-08-12T02:45:00+00:00,2026-08-12,2,doji,neutro,1,0.0800800000,0.0803200000,0.636871,0.0029970030,0.0046016065,0.05427458,0.27137289,-3.79922041
ARBUSDT,15m,2026-08-12T05:45:00+00:00,2026-08-12,5,doji,neutro,1,0.0795400000,0.0796700000,0.419623,0.0016343978,0.0037963118,-1.15909912,-2.84807213,-2.81495501
ARBUSDT,15m,2026-08-12T09:00:00+00:00,2026-08-12,9,engolfo_alta,long,2,0.0783600000,0.0779200000,1.437522,0.0056151097,0.0039129908,1.07624385,1.72851285,1.33715145
ARBUSDT,15m,2026-08-12T11:15:00+00:00,2026-08-12,11,marubozu_alta,long,1,0.0789700000,0.0787000000,0.914204,0.0034190199,0.0037260131,-0.27188389,0.84963716,-0.95159361
ARBUSDT,15m,2026-08-12T14:30:00+00:00,2026-08-12,14,doji,neutro,1,0.0781500000,0.0778900000,0.711492,0.0033269354,0.0048081323,0.34596962,1.19758714,0.39919571
ARBUSDT,15m,2026-08-12T16:00:00+00:00,2026-08-12,16,doji,neutro,1,0.0786700000,0.0784300000,0.701169,0.0030507182,0.0043397499,-0.38077594,-0.23432365,-6.38531960
ARBUSDT,15m,2026-08-12T17:15:00+00:00,2026-08-12,17,doji,neutro,1,0.0786000000,0.0788700000,0.797442,0.0034351145,0.0043634799,-0.64145642,-0.78724198,-7.95989108
ARBUSDT,15m,2026-08-12T17:45:00+00:00,2026-08-12,17,doji,neutro,1,0.0783900000,0.0787100000,0.908980,0.0040821533,0.0044708332,-0.17119935,-0.65626419,-10.07222861
ARBUSDT,15m,2026-08-12T19:00:00+00:00,2026-08-12,19,doji,neutro,1,0.0781700000,0.0780400000,0.397931,0.0016630421,0.0040908675,0.37525434,-5.25356071,-12.75864744
ARBUSDT,15m,2026-08-12T20:15:00+00:00,2026-08-12,20,martelo,long,1,0.0762500000,0.0756900000,1.259631,0.0073442623,0.0062009109,0.44414416,-0.80368943,-3.61660244
ARBUSDT,15m,2026-08-12T20:30:00+00:00,2026-08-12,20,martelo,long,1,0.0764600000,0.0757000000,1.607379,0.0099398378,0.0064895304,0.00000000,-1.12860108,-4.63532586
ARBUSDT,15m,2026-08-12T20:45:00+00:00,2026-08-12,20,doji,neutro,1,0.0764600000,0.0763000000,0.322457,0.0020925974,0.0062875672,-0.10400473,-3.32815120,-5.24183814
ARBUSDT,15m,2026-08-12T22:00:00+00:00,2026-08-12,22,doji,neutro,1,0.0748900000,0.0743200000,0.991566,0.0076111630,0.0078524972,-0.30608418,-1.36037414,-0.52714498
ARBUSDT,15m,2026-08-12T22:00:00+00:00,2026-08-12,22,harami_alta,long,2,0.0748900000,0.0743200000,1.140372,0.0076111630,0.0078524972,-0.30608418,-1.36037414,-0.52714498
ARBUSDT,15m,2026-08-12T23:00:00+00:00,2026-08-12,23,martelo,long,1,0.0740900000,0.0734600000,1.171777,0.0085031718,0.0076059843,0.05323610,0.44363417,1.79228205
ARBUSDT,15m,2026-08-12T23:15:00+00:00,2026-08-12,23,doji,neutro,1,0.0741200000,0.0737600000,0.638833,0.0048569887,0.0074453164,-0.39866133,0.76108073,3.04432290
ARBUSDT,15m,2026-08-12T23:15:00+00:00,2026-08-12,23,martelo,long,1,0.0741200000,0.0737600000,0.638833,0.0048569887,0.0074453164,-0.39866133,0.76108073,3.04432290
ARBUSDT,15m,2026-08-13T03:45:00+00:00,2026-08-13,3,engolfo_baixa,short,2,0.0754800000,0.0761300000,1.257454,0.0086115527,0.0070054429,0.96450101,1.04014815,-0.15129428
ARBUSDT,15m,2026-08-13T04:00:00+00:00,2026-08-13,4,marubozu_alta,long,1,0.0759900000,0.0754500000,1.021236,0.0071061982,0.0069877811,-0.09416170,0.22598807,-1.54425180
ARBUSDT,15m,2026-08-13T04:15:00+00:00,2026-08-13,4,harami_baixa,short,2,0.0759400000,0.0760100000,0.132382,0.0009217804,0.0066246090,-0.03975568,0.73548002,-2.10705088
ARBUSDT,15m,2026-08-13T06:45:00+00:00,2026-08-13,6,doji,neutro,1,0.0763800000,0.0765400000,0.444479,0.0020947892,0.0046007168,-0.51223276,-2.78882282,-4.66700961
ARBUSDT,15m,2026-08-13T08:30:00+00:00,2026-08-13,8,doji,neutro,1,0.0748800000,0.0747100000,0.414536,0.0022702991,0.0053144717,-0.05025787,-0.47744974,-0.15077360
ARBUSDT,15m,2026-08-13T11:45:00+00:00,2026-08-13,11,doji,neutro,1,0.0745300000,0.0744000000,0.397220,0.0017442641,0.0043171236,0.59051101,1.05670392,0.55943149
ARBUSDT,15m,2026-08-13T12:15:00+00:00,2026-08-13,12,doji,neutro,1,0.0747100000,0.0745600000,0.472673,0.0020077634,0.0041546109,0.35439174,-0.03221743,0.38660917
ARBUSDT,15m,2026-08-13T14:00:00+00:00,2026-08-13,14,doji,neutro,1,0.0754800000,0.0752200000,0.778882,0.0034446211,0.0045514002,-0.75682667,-0.29108718,-1.95028412
ARBUSDT,15m,2026-08-13T14:15:00+00:00,2026-08-13,14,engolfo_baixa,short,2,0.0752200000,0.0756900000,1.407978,0.0062483382,0.0045827629,1.21839630,0.55117928,-1.24740574
ARBUSDT,15m,2026-08-13T14:30:00+00:00,2026-08-13,14,marubozu_alta,long,1,0.0756400000,0.0752200000,1.218396,0.0055526177,0.0046567392,-0.19873054,-0.70975192,-1.81696491
ARBUSDT,15m,2026-08-13T15:15:00+00:00,2026-08-13,15,doji,neutro,1,0.0754100000,0.0757000000,0.824750,0.0038456438,0.0047559829,-0.05576488,-1.61718152,-1.14318004
ARBUSDT,15m,2026-08-13T15:30:00+00:00,2026-08-13,15,doji,neutro,1,0.0753900000,0.0755900000,0.557649,0.0026528717,0.0046637795,-1.93400308,-2.78723974,-0.62570688
ARBUSDT,15m,2026-08-13T15:45:00+00:00,2026-08-13,15,marubozu_baixa,short,1,0.0747100000,0.0754100000,1.990886,0.0093695623,0.0050966885,0.23636093,-0.52524650,1.07675533
ARBUSDT,15m,2026-08-13T16:15:00+00:00,2026-08-13,16,doji,neutro,1,0.0748300000,0.0752500000,1.059449,0.0056127222,0.0053870909,-1.04188370,-0.19845404,0.47132834
ARBUSDT,15m,2026-08-13T17:15:00+00:00,2026-08-13,17,doji,neutro,1,0.0747500000,0.0746000000,0.345770,0.0020066890,0.0056278865,0.14262469,0.09508313,1.40247615
ARBUSDT,15m,2026-08-13T18:15:00+00:00,2026-08-13,18,doji,neutro,1,0.0747900000,0.0749400000,0.384999,0.0020056157,0.0050378671,0.55735135,0.55735135,2.81329727
ARBUSDT,15m,2026-08-13T18:30:00+00:00,2026-08-13,18,engolfo_alta,long,2,0.0750000000,0.0747300000,0.692998,0.0036000000,0.0049887305,0.05345381,0.45435741,1.41652603
ARBUSDT,15m,2026-08-13T18:45:00+00:00,2026-08-13,18,doji,neutro,1,0.0750200000,0.0751800000,0.427631,0.0021327646,0.0048596682,-0.19200581,0.27429401,1.83776988
ARBUSDT,15m,2026-08-13T23:15:00+00:00,2026-08-13,23,doji,neutro,1,0.0753200000,0.0754100000,0.285356,0.0011949018,0.0040400412,-0.32862749,-0.13145100,-0.46007849
ARBUSDT,15m,2026-08-14T01:30:00+00:00,2026-08-14,1,doji,neutro,1,0.0752300000,0.0753400000,0.390855,0.0014621826,0.0036731562,-0.47044937,-0.21713048,-0.14475365
ARBUSDT,15m,2026-08-14T02:00:00+00:00,2026-08-14,2,doji,neutro,1,0.0750900000,0.0752000000,0.402898,0.0014649088,0.0035474458,-0.11262204,-0.41294747,1.23884241
ARBUSDT,15m,2026-08-14T04:30:00+00:00,2026-08-14,4,marubozu_baixa,short,1,0.0750400000,0.0752700000,0.810503,0.0030650320,0.0037399754,-0.35631855,0.53447782,2.42296613
ARBUSDT,15m,2026-08-14T06:15:00+00:00,2026-08-14,6,estrela_cadente,short,1,0.0754000000,0.0755300000,0.473661,0.0017241379,0.0035221255,0.33889592,-0.75310205,-3.12537349
ARBUSDT,15m,2026-08-14T06:30:00+00:00,2026-08-14,6,estrela_cadente,short,1,0.0754900000,0.0757300000,0.903722,0.0031792290,0.0035883536,-0.22149636,-1.62430664,-3.83927024
ARBUSDT,15m,2026-08-14T08:00:00+00:00,2026-08-14,8,doji,neutro,1,0.0751800000,0.0750000000,0.711321,0.0023942538,0.0034295329,0.54298864,1.78410552,-3.25793181
ARBUSDT,15m,2026-08-14T09:00:00+00:00,2026-08-14,9,engolfo_baixa,short,2,0.0756400000,0.0758400000,0.669129,0.0026441036,0.0039043333,-1.42216796,-3.65700332,-4.26650388
ARBUSDT,15m,2026-08-14T09:30:00+00:00,2026-08-14,9,marubozu_baixa,short,1,0.0742800000,0.0752300000,3.079268,0.0127894453,0.0048664263,-0.33197028,0.47029122,1.16189597
ARBUSDT,15m,2026-08-14T09:30:00+00:00,2026-08-14,9,tres_corvos,short,3,0.0742800000,0.0758400000,5.180695,0.0210016155,0.0048664263,-0.33197028,0.47029122,1.16189597
ARBUSDT,15m,2026-08-14T10:15:00+00:00,2026-08-14,10,doji,neutro,1,0.0745700000,0.0744000000,0.464780,0.0022797372,0.0047461984,-0.33905583,-0.73462097,0.28254653
ARBUSDT,15m,2026-08-14T10:15:00+00:00,2026-08-14,10,martelo,long,1,0.0745700000,0.0744000000,0.464780,0.0022797372,0.0047461984,-0.33905583,-0.73462097,0.28254653
ARBUSDT,15m,2026-08-14T11:45:00+00:00,2026-08-14,11,doji,neutro,1,0.0742700000,0.0743700000,0.305108,0.0013464387,0.0042612694,0.22117988,0.37916552,1.48506494
ARBUSDT,15m,2026-08-14T13:00:00+00:00,2026-08-14,13,doji,neutro,1,0.0743800000,0.0741500000,0.755784,0.0030922291,0.0040584597,0.09938111,0.56315962,1.42446257
ARBUSDT,15m,2026-08-14T13:15:00+00:00,2026-08-14,13,doji,neutro,1,0.0744100000,0.0746700000,0.861303,0.0034941540,0.0041414240,0.94105931,0.84370835,1.65496638
ARBUSDT,15m,2026-08-14T13:45:00+00:00,2026-08-14,13,doji,neutro,1,0.0747400000,0.0749600000,0.702215,0.0029435376,0.0041790867,-0.60830184,-1.50474665,1.05652425
ARBUSDT,15m,2026-08-14T14:00:00+00:00,2026-08-14,14,engolfo_baixa,short,2,0.0745500000,0.0749600000,1.308673,0.0054996647,0.0041779095,0.38527831,-0.73845010,0.48159789
