symbol,t,rate,mark_price
PROMUSDT,2026-08-11T18:00:00.000,-0.0002247800,1.9520000000
PROMUSDT,2026-08-11T19:00:00.001,-0.0002332100,1.9240000000
PROMUSDT,2026-08-11T20:00:00.003,-0.0001798500,1.9253965500
PROMUSDT,2026-08-11T21:00:00.001,-0.0001653600,1.9261873100
PROMUSDT,2026-08-11T22:00:00.000,-0.0001335800,1.8840000000
PROMUSDT,2026-08-11T23:00:00.001,-0.0001605200,1.8740533300
PROMUSDT,2026-08-12T00:00:00.001,-0.0002293600,1.8540000000
PROMUSDT,2026-08-12T01:00:00.000,-0.0002194500,2.0560000000
PROMUSDT,2026-08-12T02:00:00.002,-0.0000366000,2.3945120000
PROMUSDT,2026-08-12T03:00:00.005,-0.0030283100,3.1196722700
PROMUSDT,2026-08-12T04:00:00.000,-0.0055362100,2.7246764000
PROMUSDT,2026-08-12T05:00:00.006,-0.0073940500,2.6490000000
PROMUSDT,2026-08-12T06:00:00.001,-0.0026102400,2.6123580000
PROMUSDT,2026-08-12T07:00:00.000,-0.0029017500,2.4740000000
PROMUSDT,2026-08-12T08:00:00.000,-0.0031045700,2.6110000000
PROMUSDT,2026-08-12T09:00:00.006,-0.0067386900,2.9135863400
PROMUSDT,2026-08-12T10:00:00.002,-0.0079029000,3.0390000000
PROMUSDT,2026-08-12T11:00:00.006,-0.0054196600,3.1530000000
PROMUSDT,2026-08-12T12:00:00.000,-0.0070665900,3.3132124000
PROMUSDT,2026-08-12T13:00:00.002,-0.0084502300,3.1898144800
PROMUSDT,2026-08-12T14:00:00.000,-0.0073936500,3.1894997300
PROMUSDT,2026-08-12T15:00:00.003,-0.0088183000,3.2350000000
PROMUSDT,2026-08-12T16:00:00.000,-0.0079490600,3.1136840000
PROMUSDT,2026-08-12T17:00:00.002,-0.0045280100,2.6002809300
PROMUSDT,2026-08-12T18:00:00.000,-0.0006546000,2.7155514700
PROMUSDT,2026-08-12T19:00:00.005,-0.0005763200,2.5841532000
PROMUSDT,2026-08-12T20:00:00.001,-0.0006401100,2.5988890700
PROMUSDT,2026-08-12T21:00:00.001,-0.0007077200,2.5800000000
PROMUSDT,2026-08-12T22:00:00.002,-0.0005286600,2.6900000000
PROMUSDT,2026-08-12T23:00:00.000,-0.0006473800,2.7139440000
PROMUSDT,2026-08-13T00:00:00.000,-0.0007158400,2.6580000000
PROMUSDT,2026-08-13T01:00:00.000,-0.0010887600,2.7320000000
PROMUSDT,2026-08-13T02:00:00.004,-0.0014879500,2.5120000000
PROMUSDT,2026-08-13T03:00:00.005,-0.0013611600,2.5640000000
PROMUSDT,2026-08-13T04:00:00.000,-0.0009370200,2.5090000000
PROMUSDT,2026-08-13T05:00:00.002,-0.0008010100,2.5240000000
PROMUSDT,2026-08-13T06:00:00.009,-0.0007125300,2.4564954700
PROMUSDT,2026-08-13T07:00:00.000,-0.0008137400,2.4625833300
PROMUSDT,2026-08-13T08:00:00.000,-0.0008002800,2.4740000000
PROMUSDT,2026-08-13T09:00:00.011,-0.0008082400,2.4930000000
PROMUSDT,2026-08-13T10:00:00.000,-0.0009619800,2.4820000000
PROMUSDT,2026-08-13T11:00:00.000,-0.0006401100,2.4248185300
PROMUSDT,2026-08-13T12:00:00.000,-0.0004017600,2.4050000000
PROMUSDT,2026-08-13T13:00:00.000,-0.0004583900,2.4270000000
PROMUSDT,2026-08-13T14:00:00.000,-0.0004781800,2.3870000000
PROMUSDT,2026-08-13T15:00:00.000,-0.0003685600,2.3751962700
PROMUSDT,2026-08-13T16:00:00.000,-0.0003966300,2.2455680000
PROMUSDT,2026-08-13T17:00:00.008,-0.0002791800,2.2876308000
PROMUSDT,2026-08-13T18:00:00.002,-0.0002517800,2.2573266700
PROMUSDT,2026-08-13T19:00:00.001,-0.0002240300,2.4000000000
PROMUSDT,2026-08-13T20:00:00.002,-0.0000960500,2.4953833300
PROMUSDT,2026-08-13T21:00:00.000,-0.0000718900,2.4790000000
PROMUSDT,2026-08-13T22:00:00.004,-0.0000218500,2.4372366700
PROMUSDT,2026-08-13T23:00:00.000,-0.0000242500,2.5980000000
PROMUSDT,2026-08-14T00:00:00.000,-0.0000650400,2.6024560000
PROMUSDT,2026-08-14T01:00:00.001,-0.0001760800,2.7390000000
PROMUSDT,2026-08-14T02:00:00.000,-0.0002163300,2.5970000000
PROMUSDT,2026-08-14T03:00:00.004,-0.0001114000,2.5480000000
PROMUSDT,2026-08-14T04:00:00.001,-0.0000481800,2.6115833300
PROMUSDT,2026-08-14T05:00:00.000,-0.0000479000,2.6288800000
PROMUSDT,2026-08-14T06:00:00.000,-0.0000624900,2.6780000000
PROMUSDT,2026-08-14T07:00:00.002,-0.0000978500,2.6184333300
PROMUSDT,2026-08-14T08:00:00.001,-0.0000820900,2.5946326700
PROMUSDT,2026-08-14T09:00:00.007,-0.0000650100,2.6450000000
PROMUSDT,2026-08-14T10:00:00.000,-0.0000252800,2.6130000000
PROMUSDT,2026-08-14T12:00:00.002,-0.0000824900,2.6505366700
PROMUSDT,2026-08-14T16:00:00.001,-0.0006577100,2.4545761400
PROMUSDT,2026-08-14T20:00:00.000,-0.0009318200,2.3137533300
PROMUSDT,2026-08-15T00:00:00.003,-0.0026831000,2.3993120000
PROMUSDT,2026-08-15T04:00:00.000,-0.0036496800,2.3515793300
PROMUSDT,2026-08-15T08:00:00.002,-0.0015341700,2.2340000000
PROMUSDT,2026-08-15T12:00:00.001,-0.0013420600,2.2360000000
PROMUSDT,2026-08-15T16:00:00.000,-0.0008264600,2.2350000000
PROMUSDT,2026-08-15T20:00:00.003,-0.0004293500,2.2652866700
PROMUSDT,2026-08-16T00:00:00.000,-0.0004549000,2.1709666700
PROMUSDT,2026-08-16T04:00:00.001,-0.0001345200,2.0363700000
PROMUSDT,2026-08-16T08:00:00.002,-0.0003085000,2.0260000000
PROMUSDT,2026-08-16T12:00:00.008,-0.0001695800,2.0330466700
PROMUSDT,2026-08-16T16:00:00.000,-0.0001655700,2.1020000000
PROMUSDT,2026-08-16T20:00:00.000,-0.0000352600,2.1000000000
PROMUSDT,2026-08-17T00:00:00.001,0.0000027000,2.1500866700
PROMUSDT,2026-08-17T04:00:00.001,-0.0001258900,2.0450000000
PROMUSDT,2026-08-17T08:00:00.003,-0.0001005200,2.0420000000
PROMUSDT,2026-08-17T12:00:00.002,-0.0000845200,2.0481000000
PROMUSDT,2026-08-17T16:00:00.005,-0.0007240000,2.0300000000
PROMUSDT,2026-08-17T20:00:00.000,-0.0001392900,2.0045000000
PROMUSDT,2026-08-18T00:00:00.006,-0.0016938600,1.9373551700
PROMUSDT,2026-08-18T04:00:00.001,-0.0013392300,1.8560000000
PROMUSDT,2026-08-18T08:00:00.001,-0.0010389800,1.8480000000
PROMUSDT,2026-08-18T12:00:00.000,-0.0012771500,1.8932333300
PROMUSDT,2026-08-18T16:00:00.003,-0.0011821400,1.8630000000
PROMUSDT,2026-08-18T20:00:00.008,-0.0018264800,1.8420000000
PROMUSDT,2026-08-19T00:00:00.000,-0.0015066100,1.8940000000
PROMUSDT,2026-08-19T04:00:00.001,-0.0005545800,1.9944593300
PROMUSDT,2026-08-19T08:00:00.000,-0.0024715900,1.9750000000
PROMUSDT,2026-08-19T12:00:00.000,-0.0018561200,2.0060000000
PROMUSDT,2026-08-19T16:00:00.004,-0.0014418500,1.9596464000
PROMUSDT,2026-08-19T20:00:00.009,-0.0021388500,1.9810000000
PROMUSDT,2026-08-20T00:00:00.001,-0.0020871800,1.9780000000
PROMUSDT,2026-08-20T04:00:00.011,-0.0027098800,1.9740000000
PROMUSDT,2026-08-20T08:00:00.000,-0.0050498100,1.8293833300
PROMUSDT,2026-08-20T12:00:00.002,-0.0023696100,1.9500000000
PROMUSDT,2026-08-20T16:00:00.005,0.0000500000,2.1430939300
PROMUSDT,2026-08-20T20:00:00.001,0.0000500000,2.0280000000
PROMUSDT,2026-08-21T00:00:00.004,0.0000500000,2.2177760000
PROMUSDT,2026-08-21T04:00:00.000,0.0000500000,2.2414029300
PROMUSDT,2026-08-21T08:00:00.000,0.0000500000,2.4359310700
PROMUSDT,2026-08-21T12:00:00.000,0.0000500000,2.4110000000
PROMUSDT,2026-08-21T16:00:00.001,0.0000500000,2.5939662700
PROMUSDT,2026-08-21T20:00:00.000,0.0000500000,2.6392366700
PROMUSDT,2026-08-22T00:00:00.000,0.0000500000,2.6734042700
PROMUSDT,2026-08-22T04:00:00.004,0.0001257000,2.6725066700
PROMUSDT,2026-08-22T08:00:00.000,0.0000500000,2.7750366700
PROMUSDT,2026-08-22T12:00:00.002,0.0000587900,2.7280000000
PROMUSDT,2026-08-22T16:00:00.000,0.0001287300,2.7024540000
PROMUSDT,2026-08-22T20:00:00.001,0.0000500000,2.7007000000
PROMUSDT,2026-08-23T00:00:00.000,0.0000500000,2.6400000000
PROMUSDT,2026-08-23T04:00:00.004,0.0000500000,2.6620000000
PROMUSDT,2026-08-23T08:00:00.000,0.0000500000,2.7799500000
PROMUSDT,2026-08-23T12:00:00.002,0.0000500000,2.6666965300
PROMUSDT,2026-08-23T16:00:00.006,0.0000731500,2.8360000000
PROMUSDT,2026-08-23T20:00:00.000,0.0000500000,2.8637000000
PROMUSDT,2026-08-24T00:00:00.001,0.0000500000,2.8780000000
PROMUSDT,2026-08-24T04:00:00.000,0.0000500000,3.0919360000
PROMUSDT,2026-08-24T08:00:00.002,0.0000500000,3.8211920000
PROMUSDT,2026-08-24T12:00:00.000,0.0000020300,3.9297994700
PROMUSDT,2026-08-24T16:00:00.000,0.0000500000,3.7423149300
PROMUSDT,2026-08-24T20:00:00.000,0.0000500000,3.7372753300
PROMUSDT,2026-08-25T00:00:00.001,0.0000500000,3.6288457300
PROMUSDT,2026-08-25T04:00:00.001,0.0000500000,4.4778156000
PROMUSDT,2026-08-25T08:00:00.000,-0.0004136400,4.1580000000
PROMUSDT,2026-08-25T12:00:00.001,-0.0000662800,4.0960000000
PROMUSDT,2026-08-25T16:00:00.005,-0.0000281700,4.0740000000
PROMUSDT,2026-08-25T20:00:00.000,0.0000500000,4.2642200000
PROMUSDT,2026-08-26T00:00:00.000,0.0000500000,4.1250000000
PROMUSDT,2026-08-26T04:00:00.000,-0.0005114000,3.9460000000
PROMUSDT,2026-08-26T08:00:00.005,-0.0001763800,3.9991466700
PROMUSDT,2026-08-26T12:00:00.000,0.0000296800,4.0040000000
PROMUSDT,2026-08-26T16:00:00.000,0.0000500000,3.9808630700
PROMUSDT,2026-08-26T20:00:00.000,0.0000500000,4.0800000000
PROMUSDT,2026-08-27T00:00:00.000,0.0000500000,4.2784000000
PROMUSDT,2026-08-27T04:00:00.000,0.0000500000,4.4718960000
PROMUSDT,2026-08-27T08:00:00.000,0.0000500000,4.5570000000
PROMUSDT,2026-08-27T12:00:00.000,0.0000500000,4.5820000000
PROMUSDT,2026-08-27T16:00:00.013,0.0000500000,4.8543040000
PROMUSDT,2026-08-27T20:00:00.000,0.0000500000,4.7274933300
PROMUSDT,2026-08-28T00:00:00.026,0.0000500000,4.8329000000
PROMUSDT,2026-08-28T04:00:00.008,0.0000500000,4.7176466700
PROMUSDT,2026-08-28T08:00:00.000,0.0000500000,4.8500377300
PROMUSDT,2026-08-28T12:00:00.004,0.0000500000,5.0340000000
PROMUSDT,2026-08-28T16:00:00.001,0.0000500000,5.0870000000
PROMUSDT,2026-08-28T20:00:00.000,0.0000500000,5.0583933300
PROMUSDT,2026-08-29T00:00:00.000,0.0000500000,5.0770000000
PROMUSDT,2026-08-29T04:00:00.000,0.0000500000,5.1109566700
PROMUSDT,2026-08-29T08:00:00.000,0.0000500000,4.9060000000
PROMUSDT,2026-08-29T12:00:00.000,0.0000500000,5.2543800000
PROMUSDT,2026-08-29T16:00:00.002,0.0000500000,5.4905665300
PROMUSDT,2026-08-29T20:00:00.002,0.0000426500,6.7300000000
PROMUSDT,2026-08-30T00:00:00.000,0.0000500000,6.8970000000
PROMUSDT,2026-08-30T04:00:00.000,-0.0000207400,7.2175400000
PROMUSDT,2026-08-30T08:00:00.000,-0.0000068700,7.1247984000
PROMUSDT,2026-08-30T12:00:00.000,0.0000013300,6.9448234700
PROMUSDT,2026-08-30T16:00:00.001,-0.0000082600,6.9547433300
PROMUSDT,2026-08-30T20:00:00.000,0.0000500000,6.6863415200
PROMUSDT,2026-08-31T00:00:00.002,0.0000500000,6.4514466700
PROMUSDT,2026-08-31T04:00:00.002,0.0000500000,6.2536633300
PROMUSDT,2026-08-31T08:00:00.002,0.0000500000,6.1410000000
PROMUSDT,2026-08-31T12:00:00.003,0.0000138400,6.8744993100
PROMUSDT,2026-08-31T16:00:00.001,-0.0000316800,5.5410000000
PROMUSDT,2026-08-31T20:00:00.000,0.0000500000,5.5651896600
PROMUSDT,2026-09-01T00:00:00.005,-0.0000982600,5.4096533300
PROMUSDT,2026-09-01T04:00:00.007,0.0000500000,5.2782433300
PROMUSDT,2026-09-01T08:00:00.000,0.0000500000,5.3921034500
PROMUSDT,2026-09-01T12:00:00.001,0.0000500000,5.4400000000
PROMUSDT,2026-09-01T16:00:00.000,-0.0000161200,5.1556880000
PROMUSDT,2026-09-01T20:00:00.000,0.0000500000,5.0260000000
PROMUSDT,2026-09-02T00:00:00.000,0.0000500000,4.7749166700
PROMUSDT,2026-09-02T04:00:00.000,0.0000500000,4.9845965500
PROMUSDT,2026-09-02T08:00:00.001,0.0000500000,4.7559760000
PROMUSDT,2026-09-02T12:00:00.000,0.0000500000,4.5731724100
PROMUSDT,2026-09-02T16:00:00.005,0.0000500000,5.0658560000
PROMUSDT,2026-09-02T20:00:00.000,0.0000500000,4.7525833300
PROMUSDT,2026-09-03T00:00:00.000,0.0000500000,4.8188143400
PROMUSDT,2026-09-03T04:00:00.000,0.0000500000,5.2420000000
PROMUSDT,2026-09-03T08:00:00.000,0.0000500000,4.7907566700
PROMUSDT,2026-09-03T12:00:00.002,0.0000500000,4.5877733300
PROMUSDT,2026-09-03T16:00:00.000,0.0000500000,4.6403066700
PROMUSDT,2026-09-03T20:00:00.000,0.0000500000,5.0630000000
PROMUSDT,2026-09-04T00:00:00.000,0.0000500000,5.0189033300
PROMUSDT,2026-09-04T04:00:00.000,0.0000500000,5.1580800000
PROMUSDT,2026-09-04T08:00:00.000,0.0000500000,5.2490000000
PROMUSDT,2026-09-04T12:00:00.003,0.0000500000,4.9920662100
PROMUSDT,2026-09-04T16:00:00.009,0.0000500000,5.0376400000
PROMUSDT,2026-09-04T20:00:00.000,0.0000500000,5.1030000000
PROMUSDT,2026-09-05T00:00:00.000,0.0000500000,5.0880000000
PROMUSDT,2026-09-05T04:00:00.001,0.0000500000,5.1242240000
PROMUSDT,2026-09-05T08:00:00.000,0.0000500000,5.0861533300
PROMUSDT,2026-09-05T12:00:00.007,0.0000500000,5.4370000000
PROMUSDT,2026-09-05T16:00:00.001,0.0000500000,5.2126100000
PROMUSDT,2026-09-05T20:00:00.000,0.0000500000,5.2020000000
PROMUSDT,2026-09-06T00:00:00.000,0.0000500000,5.0816766700
PROMUSDT,2026-09-06T04:00:00.005,0.0000500000,5.0260000000
PROMUSDT,2026-09-06T08:00:00.000,0.0000500000,5.4336300000
PROMUSDT,2026-09-06T12:00:00.001,0.0000500000,5.4230000000
PROMUSDT,2026-09-06T16:00:00.004,0.0000500000,5.5640066700
PROMUSDT,2026-09-06T20:00:00.000,0.0000500000,5.4910000000
PROMUSDT,2026-09-07T00:00:00.004,0.0000500000,5.4863600000
PROMUSDT,2026-09-07T04:00:00.001,0.0000500000,5.3940000000
PROMUSDT,2026-09-07T08:00:00.000,0.0000500000,5.6511381300
PROMUSDT,2026-09-07T12:00:00.000,0.0000500000,5.6973329300
PROMUSDT,2026-09-07T16:00:00.003,0.0000500000,5.6078210700
PROMUSDT,2026-09-07T20:00:00.000,0.0000500000,5.6151194700
PROMUSDT,2026-09-08T00:00:00.004,0.0000500000,5.6120000000
PROMUSDT,2026-09-08T04:00:00.000,0.0000500000,5.5392766700
PROMUSDT,2026-09-08T08:00:00.002,0.0000500000,5.7263333300
PROMUSDT,2026-09-08T12:00:00.006,0.0000500000,5.9984766700
PROMUSDT,2026-09-08T16:00:00.001,0.0000500000,6.0200000000
PROMUSDT,2026-09-08T20:00:00.002,0.0000500000,5.8150000000
PROMUSDT,2026-09-09T00:00:00.005,0.0000500000,5.9420000000
PROMUSDT,2026-09-09T04:00:00.004,0.0000500000,5.8782957300
PROMUSDT,2026-09-09T08:00:00.004,0.0000500000,5.8790000000
PROMUSDT,2026-09-09T12:00:00.004,0.0000500000,5.8480000000
PROMUSDT,2026-09-09T16:00:00.002,0.0000500000,5.7190000000
PROMUSDT,2026-09-09T20:00:00.000,0.0000500000,5.9480000000
PROMUSDT,2026-09-10T00:00:00.000,0.0000500000,5.6352920000
PROMUSDT,2026-09-10T04:00:00.000,0.0000500000,5.3910000000
PROMUSDT,2026-09-10T08:00:00.007,0.0000500000,5.5790000000
PROMUSDT,2026-09-10T12:00:00.000,0.0000500000,5.6900000000
SAHARAUSDT,2026-06-12T08:00:00.000,-0.0020467400,0.0161300000
SAHARAUSDT,2026-06-12T12:00:00.000,-0.0029178500,0.0158918500
SAHARAUSDT,2026-06-12T16:00:00.000,-0.0022447000,0.0160243100
SAHARAUSDT,2026-06-12T20:00:00.000,-0.0018727600,0.0156000000
SAHARAUSDT,2026-06-13T00:00:00.000,-0.0029923300,0.0157994800
SAHARAUSDT,2026-06-13T04:00:00.000,-0.0013188300,0.0153534800
SAHARAUSDT,2026-06-13T08:00:00.007,-0.0014878200,0.0154600000
SAHARAUSDT,2026-06-13T12:00:00.004,-0.0014055200,0.0151900000
SAHARAUSDT,2026-06-13T16:00:00.002,-0.0019490500,0.0153200000
SAHARAUSDT,2026-06-13T20:00:00.004,-0.0020861300,0.0150897700
SAHARAUSDT,2026-06-14T00:00:00.005,-0.0032778600,0.0151500000
SAHARAUSDT,2026-06-14T04:00:00.012,-0.0014193800,0.0157100000
SAHARAUSDT,2026-06-14T08:00:00.009,-0.0015566900,0.0152900000
SAHARAUSDT,2026-06-14T12:00:00.000,-0.0019844100,0.0150700000
SAHARAUSDT,2026-06-14T16:00:00.000,-0.0026960400,0.0145829700
SAHARAUSDT,2026-06-14T20:00:00.010,-0.0022293800,0.0143000000
SAHARAUSDT,2026-06-15T00:00:00.013,-0.0025579700,0.0148800000
SAHARAUSDT,2026-06-15T04:00:00.001,-0.0012557600,0.0146100000
SAHARAUSDT,2026-06-15T08:00:00.013,-0.0013605600,0.0146641500
SAHARAUSDT,2026-06-15T12:00:00.000,-0.0034544200,0.0144431900
SAHARAUSDT,2026-06-15T16:00:00.004,-0.0020933100,0.0153100000
SAHARAUSDT,2026-06-15T20:00:00.002,-0.0021749900,0.0150800000
SAHARAUSDT,2026-06-16T00:00:00.000,-0.0030908200,0.0147656300
SAHARAUSDT,2026-06-16T04:00:00.000,-0.0020879700,0.0146400000
SAHARAUSDT,2026-06-16T08:00:00.000,-0.0025500500,0.0146286400
SAHARAUSDT,2026-06-16T12:00:00.000,-0.0023796200,0.0147100000
SAHARAUSDT,2026-06-16T16:00:00.001,-0.0021440500,0.0144241300
SAHARAUSDT,2026-06-16T20:00:00.000,-0.0017860200,0.0144600000
SAHARAUSDT,2026-06-17T00:00:00.012,-0.0013366800,0.0144884900
SAHARAUSDT,2026-06-17T04:00:00.000,-0.0010676900,0.0145430300
SAHARAUSDT,2026-06-17T08:00:00.000,-0.0019859500,0.0143915100
SAHARAUSDT,2026-06-17T12:00:00.000,-0.0019134200,0.0143200000
SAHARAUSDT,2026-06-17T16:00:00.000,-0.0007240100,0.0145200000
SAHARAUSDT,2026-06-17T20:00:00.000,-0.0022358800,0.0139300000
SAHARAUSDT,2026-06-18T00:00:00.002,-0.0018338800,0.0140300000
SAHARAUSDT,2026-06-18T04:00:00.000,-0.0010834300,0.0143200000
SAHARAUSDT,2026-06-18T08:00:00.000,-0.0018990400,0.0142100000
SAHARAUSDT,2026-06-18T12:00:00.004,-0.0019005900,0.0139600000
SAHARAUSDT,2026-06-18T16:00:00.001,-0.0045615100,0.0134500000
SAHARAUSDT,2026-06-18T20:00:00.000,-0.0018940600,0.0137300000
SAHARAUSDT,2026-06-19T00:00:00.005,-0.0037110300,0.0139300000
SAHARAUSDT,2026-06-19T04:00:00.000,-0.0020167600,0.0135720500
SAHARAUSDT,2026-06-19T08:00:00.001,-0.0017734600,0.0134013000
SAHARAUSDT,2026-06-19T12:00:00.000,-0.0014906300,0.0132500000
SAHARAUSDT,2026-06-19T16:00:00.001,-0.0015715800,0.0131800000
SAHARAUSDT,2026-06-19T20:00:00.000,-0.0026867600,0.0130706300
SAHARAUSDT,2026-06-20T00:00:00.001,-0.0039432900,0.0133435400
SAHARAUSDT,2026-06-20T04:00:00.000,-0.0010670000,0.0130000000
SAHARAUSDT,2026-06-20T08:00:00.000,-0.0007987600,0.0129900000
SAHARAUSDT,2026-06-20T12:00:00.001,-0.0010196900,0.0131000000
SAHARAUSDT,2026-06-20T16:00:00.001,-0.0011935100,0.0131200000
SAHARAUSDT,2026-06-20T20:00:00.000,-0.0004177100,0.0130000000
SAHARAUSDT,2026-06-21T00:00:00.000,-0.0007552800,0.0130531200
SAHARAUSDT,2026-06-21T04:00:00.000,-0.0004546600,0.0132035800
SAHARAUSDT,2026-06-21T08:00:00.000,-0.0003954500,0.0132000000
SAHARAUSDT,2026-06-21T12:00:00.001,-0.0006326700,0.0131000000
SAHARAUSDT,2026-06-21T16:00:00.000,-0.0001984500,0.0132036100
SAHARAUSDT,2026-06-21T20:00:00.004,0.0000240700,0.0131138600
SAHARAUSDT,2026-06-22T00:00:00.000,-0.0007837300,0.0128789600
SAHARAUSDT,2026-06-22T04:00:00.000,-0.0004965000,0.0129300000
SAHARAUSDT,2026-06-22T08:00:00.000,-0.0012586600,0.0126600000
SAHARAUSDT,2026-06-22T12:00:00.000,-0.0004604600,0.0126100000
SAHARAUSDT,2026-06-22T16:00:00.002,-0.0008184200,0.0124800000
SAHARAUSDT,2026-06-22T20:00:00.000,-0.0010511300,0.0124600000
SAHARAUSDT,2026-06-23T00:00:00.003,-0.0011161300,0.0123943600
SAHARAUSDT,2026-06-23T04:00:00.000,-0.0003169300,0.0120200000
SAHARAUSDT,2026-06-23T08:00:00.005,-0.0003416400,0.0115500000
SAHARAUSDT,2026-06-23T12:00:00.000,-0.0001355100,0.0114800000
SAHARAUSDT,2026-06-23T16:00:00.002,-0.0001439100,0.0113241400
SAHARAUSDT,2026-06-23T20:00:00.000,-0.0002603700,0.0114400000
SAHARAUSDT,2026-06-24T00:00:00.005,-0.0009503400,0.0125800000
SAHARAUSDT,2026-06-24T08:00:00.005,-0.0022901600,0.0132936700
SAHARAUSDT,2026-06-24T12:00:00.005,-0.0021871600,0.0137806800
SAHARAUSDT,2026-06-24T16:00:00.003,-0.0006287500,0.0130337100
SAHARAUSDT,2026-06-24T20:00:00.006,0.0000500000,0.0129200000
SAHARAUSDT,2026-06-25T00:00:00.000,-0.0001235800,0.0131400000
SAHARAUSDT,2026-06-25T04:00:00.008,-0.0002878800,0.0130400000
SAHARAUSDT,2026-06-25T08:00:00.000,-0.0001097000,0.0126100000
SAHARAUSDT,2026-06-25T12:00:00.006,-0.0000388900,0.0122924000
SAHARAUSDT,2026-06-25T16:00:00.000,-0.0000877900,0.0119819800
SAHARAUSDT,2026-06-25T20:00:00.011,-0.0000401700,0.0118500000
SAHARAUSDT,2026-06-26T00:00:00.010,-0.0001531300,0.0120200000
SAHARAUSDT,2026-06-26T04:00:00.001,-0.0001715100,0.0117870800
SAHARAUSDT,2026-06-26T08:00:00.002,-0.0001517700,0.0118204600
SAHARAUSDT,2026-06-26T12:00:00.004,-0.0001855600,0.0115900000
SAHARAUSDT,2026-06-26T16:00:00.000,0.0000500000,0.0117000000
SAHARAUSDT,2026-06-26T20:00:00.000,-0.0000766600,0.0116600000
SAHARAUSDT,2026-06-27T00:00:00.000,-0.0001835900,0.0116149500
SAHARAUSDT,2026-06-27T04:00:00.000,-0.0000536700,0.0116644500
SAHARAUSDT,2026-06-27T08:00:00.000,-0.0000151100,0.0115744300
SAHARAUSDT,2026-06-27T12:00:00.001,-0.0000903900,0.0114449000
SAHARAUSDT,2026-06-27T16:00:00.009,-0.0000021800,0.0115748600
SAHARAUSDT,2026-06-27T20:00:00.000,-0.0001437500,0.0113940800
SAHARAUSDT,2026-06-28T00:00:00.000,-0.0000666700,0.0116400000
SAHARAUSDT,2026-06-28T04:00:00.002,-0.0000800400,0.0115300000
SAHARAUSDT,2026-06-28T08:00:00.013,0.0000407000,0.0115259000
SAHARAUSDT,2026-06-28T12:00:00.008,-0.0000278600,0.0114700000
SAHARAUSDT,2026-06-28T16:00:00.000,-0.0000311300,0.0113800000
SAHARAUSDT,2026-06-28T20:00:00.003,-0.0000937700,0.0110924100
SAHARAUSDT,2026-06-29T00:00:00.006,-0.0000919900,0.0110800000
SAHARAUSDT,2026-06-29T04:00:00.000,-0.0000870500,0.0107787100
SAHARAUSDT,2026-06-29T08:00:00.013,-0.0008018600,0.0108240600
SAHARAUSDT,2026-06-29T12:00:00.001,-0.0003375400,0.0107837300
SAHARAUSDT,2026-06-29T16:00:00.004,-0.0003024000,0.0108000000
SAHARAUSDT,2026-06-29T20:00:00.000,-0.0000462400,0.0109200000
SAHARAUSDT,2026-06-30T00:00:00.000,-0.0001577700,0.0109300000
SAHARAUSDT,2026-06-30T04:00:00.000,-0.0001161600,0.0106800000
SAHARAUSDT,2026-06-30T08:00:00.000,-0.0001960600,0.0107240600
SAHARAUSDT,2026-06-30T12:00:00.002,-0.0001859400,0.0105800000
SAHARAUSDT,2026-06-30T16:00:00.005,-0.0000723400,0.0104605200
SAHARAUSDT,2026-06-30T20:00:00.003,-0.0000557300,0.0105744100
SAHARAUSDT,2026-07-01T00:00:00.000,-0.0002736600,0.0103820900
SAHARAUSDT,2026-07-01T04:00:00.001,-0.0000199200,0.0101300000
SAHARAUSDT,2026-07-01T08:00:00.000,-0.0002466100,0.0101638300
SAHARAUSDT,2026-07-01T12:00:00.000,-0.0000517100,0.0101100000
SAHARAUSDT,2026-07-01T16:00:00.000,-0.0000227900,0.0105400000
SAHARAUSDT,2026-07-01T20:00:00.000,-0.0000095000,0.0103339400
SAHARAUSDT,2026-07-02T00:00:00.000,-0.0001120800,0.0104000000
SAHARAUSDT,2026-07-02T04:00:00.003,0.0000117400,0.0105893200
SAHARAUSDT,2026-07-02T08:00:00.000,-0.0000773600,0.0105900000
SAHARAUSDT,2026-07-02T12:00:00.005,-0.0000363000,0.0105245900
SAHARAUSDT,2026-07-02T16:00:00.000,-0.0001115700,0.0105700000
SAHARAUSDT,2026-07-02T20:00:00.008,-0.0001450600,0.0106600000
SAHARAUSDT,2026-07-03T00:00:00.000,0.0000500000,0.0107547400
SAHARAUSDT,2026-07-03T04:00:00.000,-0.0000858500,0.0106400000
SAHARAUSDT,2026-07-03T08:00:00.007,0.0000500000,0.0107600000
SAHARAUSDT,2026-07-03T12:00:00.002,0.0000500000,0.0108776800
SAHARAUSDT,2026-07-03T16:00:00.000,0.0000500000,0.0109507300
SAHARAUSDT,2026-07-03T20:00:00.001,0.0000500000,0.0109900000
SAHARAUSDT,2026-07-04T00:00:00.000,0.0000500000,0.0111300000
SAHARAUSDT,2026-07-04T04:00:00.006,-0.0000375100,0.0109436500
SAHARAUSDT,2026-07-04T08:00:00.000,-0.0002120700,0.0108800000
SAHARAUSDT,2026-07-04T12:00:00.000,0.0000500000,0.0109400000
SAHARAUSDT,2026-07-04T16:00:00.007,0.0000500000,0.0110006600
SAHARAUSDT,2026-07-04T20:00:00.000,0.0000500000,0.0110600000
SAHARAUSDT,2026-07-05T00:00:00.003,0.0000500000,0.0109350300
